ID,Content Length,Content
559070633800237057,4,????
559070665135882282,16,I'm disappointed
559070711113711646,66,Eugeo became a sword and I thought Kirito would finally duel wield
559070777832374272,14,But guess what
559070795280810014,21,He doesn't duel wield
559070825358032897,6,Now GG
559070847906742274,26,Alice is good character ;)
559071023639691295,42,I'm not sure if that last move he just did
559071049791176714,16,Constitutes weak
559071135925403678,33,Kirito yeah I can understand that
559071145953853450,9,Eugeo no.
559071192661884929,14,Absolutely not
