ID,Server,Channel,Content Length,Content
560600325363597313,MINECRAFT,off-topic,170,If combat would be removed_ the community would FALL APART_ doesn't that You Tuber realizeNLNLOr even simplifying the game_ it would HAVE A NEGATIVE IMPACT on the community
560600537440190476,MINECRAFT,off-topic,51,Guys_ let's move this talk to <#557627115957256192>
560600623792390144,MINECRAFT,off-topic,62,I mean_ we can talk Minecraft in <#557627115957256192>NLNLRight?
560601857370882049,MINECRAFT,off-topic,3,Oof
560601932692193290,MINECRAFT,bot-commands,5,!rank
560977216226459649,MINECRAFT,off-topic,26,<:What:342402200552865793>
560978999040278546,MINECRAFT,off-topic,82,Can I have a server invite to "the banana shack"_ isn't that server full of emotes
560979093882142721,MINECRAFT,off-topic,4,Secc
560979874378940421,MINECRAFT,off-topic,34,<a:dundershake:396078659779297280>
560979956889288718,MINECRAFT,off-topic,6,Mmmm..
560980153883426828,MINECRAFT,bot-commands,9,:NeonOof:
560982000073179139,MINECRAFT,off-topic,23,You level up by talking
560982693333041162,MINECRAFT,off-topic,3,Oof
560990561008615451,MINECRAFT,builds,49,Wood planks or Stone bricks <@416425695632293888>
560990617233129482,MINECRAFT,off-topic,33,<a:parrotfast:393622342581878785>
561003206486917127,MINECRAFT,off-topic,27,<:thonk:551429247600951306>
