ID,Author,Content Length,Content
558427598787575816,Music Bot for /r/teenagers,93,Now playing in `Music`: `Porter Robinson & Madeon - Shelter (Official Audio)` added by `Squb`
558428511996608523,Music Bot for /r/teenagers,109,Now playing in `Music`: `Gareth Emery feat. Gavrielle - Far From Home (Craig Connelly Remix)` added by `Squb`
558429512380186635,Music Bot for /r/teenagers,90,Now playing in `Music`: `Bastille - Send Them Off! (Official Music Video)` added by `Squb`
558430454110355477,Music Bot for /r/teenagers,83,Now playing in `Music`: `Bastille - Pompeii (Official Music Video)` added by `Squb`
558431430900711424,Music Bot for /r/teenagers,80,Now playing in `Music`: `Snow Patrol - Empress (Official Audio)` added by `Squb`
558457780097515560,NsdTrikstar,33,!play lonely day system of a down
558457793485733888,Music Bot for /r/teenagers,0,
558457803363057675,Music Bot for /r/teenagers,86,Now playing in `Music`: `System Of A Down - Lonely Day (Video)` added by `NsdTrikstar`
558458601962995712,NsdTrikstar,30,!play system of a down arieals
558458615283974154,Music Bot for /r/teenagers,0,
558458624339607562,Music Bot for /r/teenagers,75,Now playing in `Music`: `System Of A Down - Aerials` added by `NsdTrikstar`
558458642815254539,NsdTrikstar,17,Tf you spell that
558460164366270482,NsdTrikstar,18,!play strange days
558460177762877492,Music Bot for /r/teenagers,0,
558460186566721548,Music Bot for /r/teenagers,73,Now playing in `Music`: `The Doors - Strange Days` added by `NsdTrikstar`
558460206833729538,NsdTrikstar,2,No
558460224936214548,NsdTrikstar,5,!skip
558460225296924673,Music Bot for /r/teenagers,0,
558460280955469835,NsdTrikstar,35,!play strange days three days grace
558460294855393283,Music Bot for /r/teenagers,0,
558460304413949952,Music Bot for /r/teenagers,61,Now playing in `Music`: `Strange Days` added by `NsdTrikstar`
558460331144380418,NsdTrikstar,9,Thank you
558770071191814144,lovepup,0,
558811141636358166,charity909808,0,
558823345676877854,Dayton | Twenty,43,https://www.youtube.com/watch?v=-jufs-ChS3I
558838194200903691,Ice͛̅̈́arstorm,25,!play cat's in the cradle
558838209857978378,Music Bot for /r/teenagers,0,
558838219878432777,Music Bot for /r/teenagers,70,Now playing in `Music`: `Cat's In The Cradle` added by `Ice͛̅̈́arstorm`
558838294465478667,Ice͛̅̈́arstorm,29,what is this how does it work
558838622879612933,Ice͛̅̈́arstorm,8,!restart
558838640864919572,Music Bot for /r/teenagers,0,
558838727976419336,Ice͛̅̈́arstorm,13,what the heck
558838765280559115,Ice͛̅̈́arstorm,29,something weird is happenning
558839099700674561,Ice͛̅̈́arstorm,37,!play we don't get tired_ we get even
558839116838600724,Music Bot for /r/teenagers,0,
558839160190795787,Music Bot for /r/teenagers,111,Now playing in `Music`: `Pat 'The Bunny' Schneeweis - We don't get tired_ we get even` added by `Ice͛̅̈́arstorm`
558839971243491328,Ice͛̅̈́arstorm,25,!play destruction joywave
558839985793400849,Music Bot for /r/teenagers,0,
558839991674077185,Music Bot for /r/teenagers,70,Now playing in `Music`: `Joywave Destruction` added by `Ice͛̅̈́arstorm`
558840433334157322,Ice͛̅̈́arstorm,21,!play monster starset
558840447536070687,Music Bot for /r/teenagers,0,
558840721864392704,Ice͛̅̈́arstorm,14,!play teardrop
558840737249230849,Music Bot for /r/teenagers,0,
558840786305810461,Music Bot for /r/teenagers,80,Now playing in `Music`: `STARSET - Monster (Lyrics HD)` added by `Ice͛̅̈́arstorm`
558841641063022592,Ice͛̅̈́arstorm,28,!play cerulean blank banshee
558841655860527105,Music Bot for /r/teenagers,0,
558841854871994380,Music Bot for /r/teenagers,76,Now playing in `Music`: `Massive Attack - Teardrop` added by `Ice͛̅̈́arstorm`
558842003543031841,Ice͛̅̈́arstorm,21,this isn't right song
558842169641664543,Ice͛̅̈́arstorm,14,wait nevermind
558842221634387973,Ice͛̅̈́arstorm,17,WHY'S IT SO QUIET
558842581199355934,Ice͛̅̈́arstorm,23,!play rabbit moon panda
558842595091152906,Music Bot for /r/teenagers,0,
558843091042304061,Music Bot for /r/teenagers,75,Now playing in `Music`: `Blank Banshee - Cerulean` added by `Ice͛̅̈́arstorm`
558843209955147776,Ice͛̅̈́arstorm,19,FRICK NOW IT'S LOUD
558843642446348292,Ice͛̅̈́arstorm,21,!play time pink floyd
558843657156034611,Music Bot for /r/teenagers,0,
558843660612141071,Music Bot for /r/teenagers,87,Now playing in `Music`: `Moon Panda - Rabbit (Official Video)` added by `Ice͛̅̈́arstorm`
