ID,Channel,Content Length,Content
558755454025596928,bot-commands,16,$p give me candy
558755487802458122,bot-commands,20,$p cold blooded love
558756713239543824,bot-commands,4,DEKU
558756759804837899,bot-commands,14,IM YOUR FRIEND
558756883368902668,bot-commands,21,Boom friend requested
558758241278885929,bot-commands,26,OH SHET THATS MY CRAZY JAM
558759203578183749,bot-commands,5,!rank
558759232707756032,bot-commands,10,HERE WE GO
558759379457933333,bot-commands,34,Oh i thought this was the original
558759420738404394,bot-commands,33,too much music effect added to it
558759490078375936,bot-commands,2,no
558759514980089887,bot-commands,10,your a 2.0
558759729703419914,bot-commands,23,wait how odl is evryone
558759815942504488,bot-commands,2,ya
558760167651541002,bot-commands,33,shawty look good in the moonlight
558760206469693446,bot-commands,19,SPOTLIGHT MOONLIGHT
558760636188983296,bot-commands,5,$skip
558761473405616128,rpg,2,:>
558761562916126795,rpg,4,/adv
558761728209584139,rpg,5,/stat
558761744311517190,rpg,3,oof
558762758707871758,rpg,6,/stats
558762958398947339,rpg,10,/adventure
558763059758235664,rpg,6,/adv 2
558763107342876675,rpg,6,/adv 2
558763224351244288,rpg,6,/adv 2
558763331368779799,rpg,6,/adv 2
558764164613406720,bot-commands,10,my song ;>
558764293793906689,bot-commands,2,$q
558765939747848192,bot-commands,2,$n
558766268623093765,bot-commands,17,no va a funcionar
558766402786557972,bot-commands,17,YOU SPEAK SPANISH
558766482243452951,bot-commands,3,lol
558766596970250250,rpg,14,$s bittersweet
558766707410468866,rpg,24,$p bittersweet nightcore
558766733402308618,rpg,8,oh shoot
558766836842496002,bot-commands,31,i went on the wrong chat server
558766874599620625,bot-commands,17,Ysy my other song
558767038621941762,bot-commands,2,:>
558767063796285451,bot-commands,13,GIVE SOME NOW
558767237041750074,bot-commands,17,YESSS tokyo ghoul
558767284995489812,bot-commands,14,thats my stuff
558767463076986880,bot-commands,20,wait your turn child
558767533939752993,bot-commands,19,$s dont tell nobody
558767594681663500,bot-commands,2,$2
558767621172887598,bot-commands,1,2
558767681457750053,bot-commands,4,$s 2
558767765083914240,bot-commands,19,$s dont tell nobody
558767814337364013,bot-commands,1,2
558767844658249739,bot-commands,3,OML
558767933006938127,bot-commands,13,;-; thank you
558767979043618817,bot-commands,3,OOF
558770469340184599,bot-commands,2,$n
558772684377554959,bot-commands,2,$q
558772773640601611,bot-commands,2,$q
558772875071586305,bot-commands,22,$s tokyo ghoul unravel
558772913302536203,bot-commands,1,1
