ID,Channel,Content Length,Content
560285434136231946,general,9,mee6 is a
560285437030039578,general,1,c
560285440524156948,general,1,u
560285443300786187,general,1,n
560285447482507265,general,1,t
560285689200246806,general,22,ill never be a mod lol
560285876433977344,general,19,ok i got a nickname
560285892934107167,general,6,*cunt*
560285993865838593,general,10,***CUNT***
560286035578454036,general,2,uh
560286047704186881,general,10,whats that
560286127643295744,general,4,sure
560286144110002176,general,4,then
560286328785338401,general,14,article 13 bad
560286454689824793,general,3,yay
560286474910695425,general,13,can i be mod?
560286573502005279,general,3,*&*
560286589742350337,general,3,*&*
560286661259296768,general,12,im a leonist
560286757585682434,general,0,
560286982970802194,general,3,yes
560287023752282138,general,8,**wait**
560287029590622218,general,2,no
560287101472473089,general,23,you make the server yet
560287776847822858,general,10,god i love
560287787643961345,general,2,uh
560287887590162462,general,11,lasagna bot
560288025800736788,general,27,theres girls in this server
560288031362383872,general,4,damn
560288106297819200,general,29,i thoght all yall were incels
560288255635881985,general,3,owo
560288397697220650,general,5,nigel
560288459336450068,general,1,n
560288464915136522,general,1,i
560288466898780196,general,1,g
560288476843606057,general,1,e
560288479062523904,general,1,l
560288543684165632,general,12,your a loser
560609964423512066,general,0,
560627271858126850,mutedvc,15,What yall doing
