ID,Channel,Content Length,Content
558793305387827216,off-topic,26,Sub to Reliable Hardware !
558793406294523914,off-topic,15,where im a pill
558793458937102357,off-topic,3,thx
558793516306661412,stream-video-promo,24,sub to reliable hardware
558793780560396295,off-topic,23,you still should though
558794175831867412,off-topic,24,sub to reliable hardware
558794310015778829,off-topic,6,plz do
558794527242977314,off-topic,9,cool dude
558794839638933514,off-topic,12,cool to know
558795380041580544,battle-royale,25,sub to relioable hardware
558796656741449748,battle-royale,35,'reliable hardware sub to that name
558800786264555541,battle-royale,24,sub to reliable hardware
558801008617324555,lfg-creative,24,sub to reliable hardware
558828514858631188,lfg-creative,24,sub to reliable hardware
558828729477103617,fortnite-general,24,sub to reliable hardware
558841010306940928,fortnite-general,25,Sub to rerliable hardware
558841616312565774,fortnite-general,24,sub to reliable hardware
558841870390657025,fortnite-general,24,sub to reliable hardware
558842278668664832,fortnite-general,28,omg sub to reliable hardware
558842430506663987,fortnite-general,29,plz sub to rerliable hardware
558842636526419988,fortnite-general,4,nope
558842754923364353,fortnite-general,35,I don't have perms to send messeges
558843389219569674,off-topic,24,SUB TO RELIABLE HARDWARE
558843445486026763,off-topic,3,why
558843522535522340,off-topic,25,sub top reliable hardware
558843609122865152,off-topic,6,kom on
558843713414103070,off-topic,9,I need it
558847309018955797,fortnite-general,24,sub to reliable hardware
558847445870575618,fortnite-general,24,sub to reliable hardware
558847603555565579,fortnite-general,24,plz I enjoy your company
558850120951529473,fortnite-general,24,Sub to reliable hardware
558850281698361365,fortnite-general,24,Sub to reliable hardware
558850384186179604,fortnite-general,24,Sub to reliable hardware
559022925420953630,fortnite-general,24,Sub to reliable hardware
559023096619728946,fortnite-general,24,Sub to reliable hardware
