ID,Content Length,Content
558803757295599618,77,the old adrian can't come to the phone right now. Why? Cuz he's ***D E A D***
558803905547599882,9,autofill?
558803960648171521,5,hullo
558804047403024424,1,💔
558804164419911682,2,no
558804235437735936,7,yee yee
558804310419570699,31,true that <@459503271334117397>
558804685155467293,94,ive been babysitting these boys for 6 months now and one of them still doesnt know my name smh
558804730176995377,30,he still calls me "babysitter"
558804756043268097,7,3 and 6
558804775211237396,5,henna
558804783608365058,1,?
558804822715924506,6,roight
558804850595332148,4,nope
558804924847226880,24,thatd be a cool name tho
558805000755871786,9,true true
558805082360119308,69,i teach so many 6 year olds and its like im not even speaking to them
558805108763131949,16,ye thats my name
558805130930159636,15,henneh monteneh
558805288807825408,41,my greatest fear is gabriel offering dick
558805672180056064,28,350 more people to reach 50k
558805738101800984,4,heyy
558805786814316554,55,yet its still the same 20 people who do all the talking
558805964845875201,22,is tseries still ahead
558806066826182657,9,holy shit
558806088800141313,13,thats awesome
558806109293379619,21,howd it get that much
558806204617457705,4,no u
558806234975698951,27,truee <@388487013000675334>
558806653978411018,49,roblox has been out for 15 years let that sink in
558806709842345985,2,no
558806736375382017,4,2004
558806788837867540,2,oh
558806805455831040,15,created in 2004
558806818931867699,13,released 2006
558806825689153537,5,still
558806832123215873,4,wild
558806961915822090,33,minecraft can suck my left weiner
558807040877920256,25,enough to have a left one
558811592213397506,117,<@!285835383374348289> ah sorry i had to go but yes you are doing good job. Sorry I'm not here as much as I should be
558811799303094283,46,i had to drive home lmao <@467347955117064192>
558811859936083978,40,tyty i appreciate <@!414998414695333908>
558811992450924584,43,do something bannable <@352247204288790528>
558812110524645388,18,phone number leak?
558812245203877888,7,oh heck
558812505657311273,18,all your fault dyl
558812574867783721,4,this
558813038254489640,2,ew
558826881990918164,38,gotta be level 5 <@531160177345560580>
559058274746368040,19,neither is scotland
559063153330094082,48,im watching sims lets plays like a true gamer B)
559063211358421002,18,watch yo profanity
559063302483738635,91,no he just moved out of the house and is out in the real world now ! <@!380928993144340482>
559063387783430146,11,pretty much
