ID,Content Length,Content
560962896561963029,5,Hello
560963683228844033,5,neato
560963714795307031,4,kden
560963887755689996,1,^
560964771579428865,17,how do I rank up?
560964843104894979,43,I'd like to talk in vc eventually you know?
560964903968440350,11,neat thanks
560975973693128705,28,Ill get there eventually T~T
560976077141442561,36,I remember when 1.6 was a big update
560976103871741952,10,good times
560976208964222976,57,and now theyre coming out with *bears* and *TOILETS* idek
560976245412855808,23,its just so complicated
560976307102679084,60,I miss the good ol days when I could use a sword as a shield
560976372206534665,35,and right clicking didnt strip wood
560976520219197441,101,I use an axe as my main weapon bc it does more damage than a sword and I don't like the swiping thing
560976936172650497,79,I just want to be able to whack shiz without having to look at some bar fill up
560976984709005315,18,awesome_ moving on
560977148735651852,21,idk I think its funny
560977442177810452,43,april fools its actually coming out in 2020
560977578350084116,13,wait I got it
560977661795500044,65,If I change my name to small child give it a rose it will go away
560977805580435460,25,because its an iron golem
560977830901448706,25,and iron golems are pedos
560977855190663227,28,if you really think about it
560977902229782542,6,yesn't
560979102597775379,26,no u <@409944731808694273>
560979172626006040,10,eventually
560979207237271590,15,congradulations
560979264233799701,26,thats ultra mega nott okae
560979336690270218,6,right?
560979443737428008,3,BET
560979563933466626,69,if you put 60 sheep into a smallish space they will commit sheepicide
560979648381452310,76,once there are under 15 sheep left they will cease the sheepicide and remain
560979677754294272,9,guacamole
560980181196734474,22,what is wrong with you
560980205951516683,21,why would you do that
560980251929346050,22,stop it_ get some help
560980332585680909,2,no
560980435887194112,53,my memes are 100% up to date and not at all from 2006
560980466400886804,27,because I live under a rock
560980490035658754,12,named steven
560981860788862998,6,me too
560981889893138434,20,We can do this buddy
560981916166127619,17,just keep talking
560981944637194250,16,ayyyyy thats one
560982016812908574,9,minecraft
560982041827475466,12,bam on topic
560982150741098496,11,steve irwin
560982314461429770,23,about 96 xp left for me
560982378349330452,7,theyre*
560982403825270804,9,they're**
560982463808012300,11,wump my guy
560982577830428694,28,ye I like the new netherrack
560982615667245076,44,but the rest of the textures are a bit ugleh
560982649385254924,45,I dont like how they changed the items at all
560982689235337226,10,chad check
560982723259400202,17,that is uber lood
