ID,Content Length,Content
558783593233645583,66,Well its the first time I see this_ usually it crashes a bit later
558783636783104000,29,I have no idea what it can be
558818417897897994,105,If you want to do "minecraft coding and stuff"_ yeah the first step is to learn the basics of programming
558818522143260703,63,If you want to mod the java version you should learn about java
558843480537956393,31,/gamerule reducedDebugInfo true
558843538830393347,36,Im not sure if it blocks coordinates
558843559521026060,33,But it does block a lot of things
558843833593626624,4,Nice
558843854766342144,20,I was checking it ^^
558844178755354625,64,Hey does anybody know how much ram do i need for a java server ?
558844224603291658,30,Max 5 players at the same time
558844439296999434,104,I currently have 3 Go_ im worried it will lag when we are exploring the world a few thousands from spawn
