ID,Channel,Content Length,Content
558760050676596756,anime-topic,0,
558760053339979814,anime-topic,38,<:GWcentralPikaLUL:377110562116468766>
558760096822198288,anime-topic,32,<:hyperasada:315823959255810050>
558762489265913856,anime-topic,21,RIP long hair Origami
559070839937695745,off-topic,85,<@!291107787910545408> I see nothing wrong here <:GWshinodunHaaha:389446922881990660>
559077762015559695,off-topic,7,Closers
559077786434797569,off-topic,26,was showing Cake something
559078695600652288,off-topic,32,Nata only exists when he has fm4
559078722716696587,off-topic,39,Seulbi only exists because gravity flux
559078836004978689,off-topic,8,pve list
559078848407404557,off-topic,28,cause Bai and Seth are there
559078852572479518,off-topic,37,<:GWshinodunHaaha:389446922881990660>
559078912328597577,off-topic,40,Seth's fastest oofman time is like 46ish
