ID,Content Length,Content
560641855071584267,8,T-SERIES
560642063511715840,29,9.5 k ahead NLT-series > Pewbs
560642208609337346,52,I was with pewdiepie until he got India into the mix
560642300917579777,61,after that.. i made sure all people I know subbed to T-series
560642320446259200,16,no fake accounts
560642798794178580,59,so do they start liking pewdiepie the minute they turn 9? 🤔
560643140025843713,96,But "You India_ You Lose"    -- Bitch Lasagna lyricsNLNLPewdiepie is funny.. but.. we India we WIN
560643430519275540,76,But "You India_ You Lose" -- Bitch Lasagna lyrics.. NLno we India we WIN!! 🇮🇳
560643495199637514,76,But "You India_ You Lose" -- Bitch Lasagna lyrics.. no we India we WIN!!  🇮🇳
560643532784926721,41,strange.. all my comments getting removed
560643571393232906,4,nope
560643605090533377,15,oh wait.. i was
560643631778889749,15,b***tch lasania
560643652163076116,18,stupid song lyrics
560643774770839562,41,yeah t-series is sheet.. but India WINS!!
