ID,Channel,Content Length,Content
560609352227094539,commands,8,pls rich
560609394908200962,commands,26,pls profile  JoE fAdE#7427
560976578033483776,commands,8,pls rich
560976638867800064,commands,22,pls profile Ayden#3826
560976690680168456,commands,22,pls profile  lily#4920
560976769348534282,commands,33,pls profile  PrettyPearler✨👑#3172
560976821647310858,commands,27,hey pearl can i bankrob you
560976878127546408,commands,36,pls profile  ^-^King Potatoe^-^#7203
560976916929314816,commands,36,pls profile  hecking dank human#8572
560976956909420574,commands,15,You arent pearl
560977037280673812,commands,24,you an alt or something?
