ID,Content Length,Content
558791640811175945,2,ah
558791699300876298,1,a
558791751599390731,9,wait what
558791796851867649,28,pewdiepie got to 30K sub gap
558791815998734406,13,what a legend
558792666675150859,30,t-series lost all its sub-bots
558792758979198986,22,t-series can't find it
558793192619900939,3,oSu
558793230938931200,3,why
558793250857811988,14,i play oSu tho
558793355312496651,11,32K sub gap
558793374501437470,9,no im not
558793395082887188,10,i play oSu
558793665271562273,15,wait what it is
558793712138846208,73,i thought it was a rhythm game that you have to play by clicking circles-
558793791943999489,8,ah i see
