ID,Channel,Content Length,Content
558436294053855233,general,10,howdy yall
558436463205810230,general,32,gotta get all the cooch possible
558436566251339797,general,14,spare coochie?
558436689530454043,general,23,s p a r e c o o c h i e
558436725408530452,general,13,pizza i sgood
558436853645180979,general,3,oml
558437236220231700,general,31,my pizza wont cook properly : (
558437551061467148,general,23,who uses light theme tf
558437618057084954,general,4,cute
558437715427721216,general,3,ban
558437991438352410,general,33,light theme actually hurts my eye
558438131481968650,general,37,darl theme is brighter than my future
558438238453366785,general,45,when you tried your best but you cant succeed
558438288839671808,general,8,my eyes!
558438382309605379,general,26,i use a laptop cuz im cool
558438711319199745,general,34,this is the moment_ it all changed
558438830567325717,general,0,
558438856408694809,general,12,my poor eyes
558439008535838721,general,10,light mode
558439032300765188,general,10,a true sin
558439106468773900,general,31,light mode is the true sin yall
558439165897998336,general,2,gg
558439203063595008,general,3,lit
558439287532683265,general,10,yo bethany
558439314401263617,general,12,good morning
558439430575358003,general,29,mission complete: get noticed
558439569822056478,general,33,get bullied <@269902883191914507>
558439612801089551,general,3,owo
558439773568499715,general,36,idk these people at all im just here
558439826387632148,general,10,daddy? owo
558439890979913739,general,3,uwo
558440190113480734,general,23,my cheese dont melt : (
558440748333268992,general,35,milk or water? a true life decision
558441065577709569,general,56,if you wanna be my lover_ you gotta get with my friends~
558441115381006346,general,9,jason yes
558441177372950528,general,2,(:
558441276635086859,general,27,turn that frown upside down
558441540666785792,general,9,anime uwu
558441626096369665,general,3,wtf
558441770611114004,general,48,if you wanna be my friend_ you gotta be my lover
558441842870321152,general,3,owo
558442074274398218,general,42,idk if this pizza is good or bad... hmm...
558442426956644374,general,25,made her from frozen yall
558442466093563905,general,20,lmao idk how to cook
558442492098510874,general,11,oh yeah duh
558442528811253821,general,5,oops:
558442724966006785,general,10,edgy is me
558445704075542528,general,17,love that for you
