ID,Channel,Content Length,Content
558870138812891146,stw-trade,76,i will give  a gun to anyone  who helps me on man SSD mission  in plankerton
558870445538148383,lfg-savetheworld-pve,21,<#322852071051231242>
558870965187117066,lfg-savetheworld-pve,50,could someone help w/  an SSD in plankerton please
558871063824433162,save-the-world,47,could someone pls help w/  an SSD in plankerton
558872150577119247,lfg-savetheworld-pve,3,yep
