ID,Channel,Content Length,Content
558841008209526790,battleroyale-images,11,still works
558845724964552715,lfg-battleroyale-pc,6,Need 1
558846608440033301,lfg-battleroyale-pc,6,Need 1
559096745112633354,save-the-world,62,```You know thats really slept on? Play with Others feature```
559097592286543877,save-the-world,48,Why are people saying pathfinder is a bad farmer
559099563206770697,save-the-world,31,How do you get a storm king pin
559099717112299531,save-the-world,35,<@!501782701297238027> storm alerts
559099776902365219,save-the-world,32,<@!441823302806142979> craiglist
559099910528434178,save-the-world,29,fortniteitems.com is good too
559100282995343361,save-the-world,46,lowkey gonna start buying off fortniteitems.gg
559100584846950430,save-the-world,27,get myself a modded grave 😎
559100751574466582,save-the-world,53,Yall wouldn't know sarcasm if it sat on your face -_-
