ID,Server,Channel,Content Length,Content
560963225718358029,Official Fortnite,fortnite-general,39,<@459438294762258442> thanks a lot dude
560965092129243146,Official Fortnite,fortnite-general,114,<@459438294762258442> Still didnt work after we both restarted game 😮 you know if there is another potential fix ?
560965282974400527,Official Fortnite,fortnite-general,2,ty
