ID,Server,Channel,Content Length,Content
558766606612824254,/r/SwordArtOnline,alicization-anime-spoilers,324,Okay_ so a friend is trying to argue with me that what Quinella did to Eugeo is sexual assault.NLNL     and like - what was sexual about it? aside from the fact that she stripped and poked around in his memories a bit NLNL     all she did was make him lay on her a little_ then boom remove core protection.NLNL  they did /nothing/
558766868270284801,/r/SwordArtOnline,alicization-anime-spoilers,23,then he became a knight
558767037904846868,/r/SwordArtOnline,alicization-anime-spoilers,42,Exactly_ she didn't do anything to do him.
558768938629201930,/r/SwordArtOnline,alicization-anime-spoilers,78,There you go_ people are acting like that she raped him.NLNL   No no she did not
558771446126608391,/r/SwordArtOnline,alicization-anime-spoilers,104,Now here's a question_ how long did Kirito spend in the STL during his first dive?NLNL   during episode 1.
559021203508166656,/r/SwordArtOnline,alicization-anime-spoilers,22,oh my god thats spooky
559060317951229971,/r/SwordArtOnline,alicization-anime-spoilers,11," MY HERO "
559060324255268871,/r/SwordArtOnline,alicization-anime-spoilers,7,FUCKING
559060331242979340,/r/SwordArtOnline,alicization-anime-spoilers,8,SON OF A
559060336284663810,/r/SwordArtOnline,alicization-anime-spoilers,4,SHIT
559060342567731200,/r/SwordArtOnline,alicization-anime-spoilers,5,ALAAL
559060363186798603,/r/SwordArtOnline,alicization-anime-spoilers,13,I AM NOT OKAY
559061919512789031,/r/SwordArtOnline,alicization-anime-spoilers,73,next episode is going to be wild. NL    <@207206699424022548>  NL  we know.
559062039071555584,/r/SwordArtOnline,alicization-anime-spoilers,68,they might do an insert song type thing_ with the opening mid battle
559062077516283905,/r/SwordArtOnline,alicization-anime-spoilers,14,that'd be cool
559062346195009557,/r/SwordArtOnline,ln-spoilers,24,ohhhhh they have no idea
559062456299814922,/r/SwordArtOnline,ln-spoilers,71,the black swordsman returnsNL  it's going to be so hype but at what cost
559062698025811968,/r/SwordArtOnline,ln-spoilers,93,https://www.youtube.com/watch?v=5CQMsVu99BkNL  > this plays in background while he dual wields
559063097109774366,/r/SwordArtOnline,ln-spoilers,42,I know_ I'm just trying to lessen the pain
559063119754690560,/r/SwordArtOnline,ln-spoilers,1,😂
559063149223870464,/r/SwordArtOnline,ln-spoilers,25,why did it go laugh emoji
559063176210284583,/r/SwordArtOnline,ln-spoilers,4,very
