ID,Content Length,Content
560998165835153409,81,idc about what i play i get judged everyday and i get judged for what i listen to
560998206855708682,18,nothing new for me
560998429141106688,39,i get judged for not playing fork knife
560998476071305236,29,i dont play any games anymore
560998500440211457,36,omg did they add rubies to minecraft
560998545910398986,3,OMG
560998600507654175,28,IM MISSING OUT IN EVERYTHING
560998770259787776,49,i only have pocked edition from my ipad from 2014
560998795186405377,7,pocket*
560998833518149643,15,EW IT SCARES ME
560999146123821056,2,oh
560999220882964480,67,i liked the old minecraft without all this extra updates and detail
560999431135035395,73,😢  im missing out in alot when i get my new computer im getting minecraft
560999552266666004,42,i havent touched minecraft since last year
560999894215688192,3,nou
560999925526167592,7,uhhhhhh
