ID,Channel,Content Length,Content
558758551569432603,18plus,7,so hawt
558766880941146124,18plus,1,2
560603065317589004,18plus,21,Sweaters are the best
560621295939878915,18plus,42,ur a male those are some fit feminine legs
560621329032675340,18plus,31,o.O even I'm god damn surprised
560621470305484800,18plus,36,I mean do u shave or wax Lexus?! O.o
560621684466647077,18plus,5,*her*
560621707992367133,18plus,5,*his*
560622873409093652,18plus,2,oh
560622878488264709,18plus,7,u sahve
560622890345824301,18plus,7,shave*&
560622902333145118,18plus,15,I thought u wax
560622959635726346,18plus,32,what kinda shave u use Lexus_ :p
560623001586892837,18plus,32,I keep somehow getting bad onces
560623114653007925,18plus,30,what shave ya use then_ silly?
560623175118094347,18plus,15,A normal razor?
560623397059559437,18plus,12,this is mine
560623413404631041,18plus,0,
560623460968038407,18plus,44,though stupid cuz it double clicks sometimes
560623476495351829,18plus,17,like I click once
560623485769089025,18plus,20,and it double clicks
560623862400679937,18plus,24,u are too feminine Lexus
560623954323177474,18plus,47,<:Smug:230706853020041228> not bad thing though
