ID,Server,Channel,Content Length,Content
560608058619723776,MINECRAFT,minecraft,28,freddy really let himself go
560609490731401226,MINECRAFT,minecraft,52,whoever ping me_ I think you pinged the wrong person
560609755803156510,MINECRAFT,minecraft,86,<@554049876800045056> I used to play wayyy back. have there been any updates recently?
560647237768708097,MINECRAFT,minecraft,31,<@446096625845403648> I'd smash
560647461807587333,MINECRAFT,minecraft,51,it's impossible for someone to be that unattractive
560647745937997858,MINECRAFT,minecraft,143,<@446096625845403648> probably has a better chance of finding a partner on here than on match.com because the people on match are actually sane
560647985852317697,MINECRAFT,minecraft,41,is this not a 12 and under dating server?
560648100771790858,MINECRAFT,minecraft,35,shit i think I'm in the wrong place
560653579673796638,MINECRAFT,minecraft,11,**bulling**
560653938643304454,MINECRAFT,minecraft,21,<#332967590685310978>
