ID,Content Length,Content
558767728660447242,25,whats the best 5* to use?
558767783270154265,53,i have 2 6*'s and a bunch of 5*'s so idk which to use
558767885544325140,30,well obviously but a team is 3
558858452865384470,26,which 5 star should i use?
558859267386638346,12,only got 100
558859359250284587,32,ye got the game about 3 days ago
558859375696150530,25,lucky with my summons lol
558859451604533248,24,ive finished sao and alo
558859479697981459,48,had a lot of free time on a 14 hour bus ride lol
558859506172559370,17,not hard mode tho
558859551810519040,4,fce?
558859647315083285,71,ill probably see if i can get another 6*_ which scouts are the best rn?
