ID,Author,Content Length,Content
558444093697556480,Alexthethug,67,[H]  modded guns_ everything [W] Sunbeam  bc_ oxi_ 130 traps [P] Pc
558444815151267842,xd Smurfturf,72,[H] Can craft 130 god role weapons and traps [W] Craft mats + tip [P] Pc
558445529701285898,Lust,38,[H] Tier 6 mats [W] Tier 5 mats [P] PC
558445607887437845,PrivateJimmy,31,[H] any guns[w] any tier [p] PC
558446866350735420,sws,112,[H] Small amounts of honey_ spectrolite_ and rainbow crystal [W] giving it away_ its a waste of inv space [P] PC
558447026786926612,felixgun⚡127⚡,147,[H] Can craft 56 God Roll 130's. Pick 1. DM for list. [W] 40 Sunbeam or 80 Brightcore or 120 Shadow or 400 Coal or 2k Quartz or 1k Efficient [P] PC
558447753429254154,O0O0O0f,46,[h] loads of 58's [w] mats LOTS OF MATS [p] pc
558448439378051084,Drake remnark,41,[h] 49 brightcore [w] carved twine [p] PC
558449127873314816,Hdyork04[nae],44,Anyone want to give me 12 sunbeam for a 130?
558449140149911553,TEDDY,355,__**Witch-hunting**__NLIf you believe you_ or someone you know has been “scammed” during in-game trading_ please make use of the in-game Report Player > Trade Scam feature. Any posts publicly calling out a user for scamming will be immediately deleted_ and said poster will face moderation repercussions.NLNLFor more information checkout the pinned messages.
558449666501378068,BOTMOD,68,[h] malachite_ efficient_ oxidised [w] sunbeam and brightcore [p] PC
558450208871284746,BlueKazoo,33,does anyone want to trade with me
558452251287355402,BlueKazoo,38,i play on pc want to trade a 130 grave
558452991376752642,DEFAULTY22BOI,40,Anyone wanna trade I got some good stuff
558453055201476630,xd Docツ,43,[H] 130 *LEGACY* Thrasher [W] Offers [P] PC
558453069562642435,Mermaid,59,[H] Brick [W] Metal only doing multiple stack trades [P] PC
558453109219786764,leirklump,50,[H] oxidized_ efficient_ carved [W] sunbeam [P] pc
558453152362266649,HyperNinja,5,Hello
558453486933639171,Vxxq,48,[H] 130 Grave Digger [W] An other 130 Gun [P] PC
558453939721207809,DADDY AYDEN,28,Wanna trade I got some 106’s
558454195536003073,O0O0O0f,32,[h] LOTS OF 58'S [w] mats [p] pc
558454477712261120,Merkow,27,[H] Offers [W] stone [P] PC
558456456589082624,TGG_Bark,41,[H] offers[W]sun bright and efficent[P]pc
558456625736974356,AngryPotato,120,[H]106s planks NaBs coal rough ore and building mats mala [W]130s or 5 star mats_ mainly oxidized_ herbs_ sun_ eff [P]PC
558456690350227466,TEDDY,665,__**Caution**__NLTrading is not officially supported nor endorsed by Epic Games or the Fortnite team_ meaning trading any items within Save the World is done at your own risk and you take 100% responsibility for any actions that yourself or the opposing trading party makes. Epic Games cannot and will not compensate any items lost due to trading_ nor can any action be taken against said parties_ either in-game or on Discord.NLFor more information_ please check out our post on the forums:NL<https://www.epicgames.com/fortnite/forums/community/play-together/trading/64037-guidelines-warning-trade-at-your-own-risk>NLNLFor more information checkout the pinned messages.
558459371961450534,felixgun⚡127⚡,147,[H] Can craft 56 God Roll 130's. Pick 1. DM for list. [W] 40 Sunbeam or 80 Brightcore or 120 Shadow or 400 Coal or 2k Quartz or 1k Efficient [P] PC
558461266671304725,DADDY AYDEN,36,Anyone wanna trade just dm me please
558461544770437120,DEFAULTY22BOI,36,[H] good stuff. [W] to trade. [P] Pc
558461638370394112,Sakpot,72,[H] 58s_ nute and bolts_ 2 brightcore XD_ and soem other stuff [W] offer
