ID,Author,Content Length,Content
558444715448598539,Noaboy461,201,Anyone want to join a top mobile clan? We do scrims a lot and have fun! I am Noaboy461 with 622 wins! Want to come and brag and be a awesome mobile player?! Just dm me now and we can see about you 👋☺️!
558445596134866953,Genesis,223,Now hosting Zone Wars Lobbies:NLAny Console is WelcomeNL14+ member lobbies 24/7NLReset every 7 matches so that people can joinNLWe play various types of moving storm matches for scrim practice!NLMESSAGE ME ON DISCORD FOR DETAILS
558449371012923393,OF-Chaser,33,Yo I need two moble players dm me
558450725928304650,ßoÿs,20,Anyone 1v1 nae dm me
558452912809050122,999 wrld,47,Why do switch players play with mobile players?
558455251229868060,Beakoff,107,Anyone wanna play with me in creative_ <@370737921445199873> because switch and mobile servers are the same
558455265251426304,Indigo.,15,Bcuz there BÔTß
558455529886973971,Sh̵à̴ţ̵ť̷é̶ř̸ì̶ñ̸Ś̴p̵í̸đ̸ê̷ŕ̴,28,Is voice chat still disabled
558455605002764299,Tommy,23,No_ you just need a mic
558456151268655137,Sh̵à̴ţ̵ť̷é̶ř̸ì̶ñ̸Ś̴p̵í̸đ̸ê̷ŕ̴,35,I used a mic but still nothin weird
558456292079829003,mobile_god,16,Who wanna 1v1 me
558456343045079041,mobile_god,12,For practice
558456395049992222,INoScope,85,In theory_ mobile and switch are similar in terms of gameplay compared to PS4 + Xbox.
558457003857412097,SupItsVeryLegendary,16,anyone wanna 1v1
558457545761619968,Ghost is a god,93,Anyone wanting to donate me 1 dollar paypal i need it for a game and my parents wont let me 😦
558457975258480671,Sh̵à̴ţ̵ť̷é̶ř̸ì̶ñ̸Ś̴p̵í̸đ̸ê̷ŕ̴,120,Yeah I used both wireless and wired earbuds or headphones with mics_ and settings but still no audio from other players.
558458377836036096,Tommy_Yu326,22,<@!126476366769029120>
558458443166384149,Tommy_Yu326,42,Voice chat is disable you know that right?
558458643268239360,Sh̵à̴ţ̵ť̷é̶ř̸ì̶ñ̸Ś̴p̵í̸đ̸ê̷ŕ̴,93,Oh so it still is_ okay I was just wondering and got confused because my mic icon was working
558458730719477770,Zaki is gone,37,<@537808451208740869> you in eu mate?
558458833169809428,Zaki is gone,24,Eu duo/duo mobile/Switch
558458844452225025,Red Eyed Tea🍉💘💓,19,anyone wanna  play?
558458871035854887,Sh̵à̴ţ̵ť̷é̶ř̸ì̶ñ̸Ś̴p̵í̸đ̸ê̷ŕ̴,118,Or was_ I just wanted to verify here is all and thought it was still disabled because I didnt see any updates about it
