ID,Channel,Content Length,Content
558808786874400778,fortnite-general,5,girls
558809079024189450,fortnite-general,42,if your a guy say guy if u a girl say girl
558809353793306635,fortnite-general,19,i need more friends
558809591660675084,off-topic,40,girls are bad at fortnite true or false?
558809726176067585,fortnite-general,36,everyone send the best memes you got
558810489141067776,fortnite-general,15,if u a girl hmu
558810509798014997,off-topic,15,if u a girl hmu
558810719072813066,fortnite-general,10,DM if girl
558811325245947924,fortnite-general,12,Hi moderator
558811899743961089,fortnite-general,3,lol
558812151398006784,fortnite-general,33,most kills i have in a game is 11
558812387801825292,fortnite-general,15,Kaylee cute btw
558813411094560778,fortnite-general,25,fortnite needs a new game
558814210143027222,fortnite-general,39,does anyone here live close to chicago?
558814258855673867,off-topic,39,does anyone here live close to Chicago?
