ID,Channel,Content Length,Content
558761809566498836,minecraft,40,minecraft will be godcraft in the future
558761861944705024,minecraft,18,1000 updates later
558762198025895956,minecraft,34,fortnite is nothing like minecraft
558762421951660043,minecraft,108,I will speak of a game that is minecraft like: terraria dragonquest builders_ starbound and of course roblox
558762585147834372,minecraft,35,also so as not to break things more
558762848512114691,minecraft,53,I just had some luigi boob guy want to play minecraft
558763042607857667,minecraft,6,not me
558763375476080651,minecraft,50,you got the luigi boob guy? <@!289056971007459329>
558763692292833291,minecraft,80,I was so excited about 1.10 and I haven't even took the time to actually play it
558763972245979168,minecraft,56,I haven't played minecraft in approximately 1 fort night
558764163862757387,minecraft,25,it was also 3d on the 3ds
558764286374182923,minecraft,42,you thief you stole those how can this be?
558764456981692446,minecraft,27,you must be on a phone then
558764587328208906,minecraft,3,lol
558764909312081948,minecraft,72,you know what minecraft copied off of though?  the "I want my mtv" video
558764991352799234,minecraft,44,it has a man and dog and they are all square
558765247024988181,minecraft,46,no way I thought it did  <@503213411832692736>
558766615102226455,minecraft,75,does a game have to have special code in order to be seen in 3d on a 3d tv?
558766900855832577,minecraft,31,any 3d tv <@204259045840781312>
558767026655592448,minecraft,19,I shall google that
558768365951254530,minecraft,100,ya 3d tvs suck you need to code them into video games and they need 2 mega cameras to film a 3d area
558768517038473236,minecraft,47,well since that kind bot just erased my message
558768578996862976,minecraft,19,3d tvs are not good
558768915296288802,minecraft,39,haha a brown wind <@505931639403053067>
558769121349599232,minecraft,55,look his name looks like a gust of wind and he is brown
558769257668804608,minecraft,26,then you'll be a grey wind
558769831780941835,minecraft,61,wow I can't believe minecraft has 91 million active players 😐
558769912815026188,minecraft,47,World of Warcraft topped off at 12 million subs
558769995635490839,minecraft,15,I was comparing
558770799050227733,minecraft,41,they should make a minecraft feature film
558771179717132298,minecraft,101,think of it as a diamond armored man is viewing a castle from a mountain and a panda bear attacks him
558771508239925258,minecraft,23,I think they on bedrock
558771943130529792,minecraft,22,muting a whole server?
558772036911235083,minecraft,15,its just typing
558838868955234315,minecraft,24,hoho the auto bot got ya
558839152410624020,minecraft,48,you didn't tell us the tower was black and white
558839739776630801,minecraft,51,haha it is a phone version of minecraft am I right?
558839943510884363,minecraft,29,catboi I like the profile pic
558840172821872640,minecraft,5,ut oh
558840306984812545,minecraft,47,we also have a hitler fan <@526134306121187338>
558840438984015909,minecraft,4,jeez
558840471489740830,minecraft,19,this place is crazy
558840611331899403,minecraft,54,aight aight so the update of 1.10 came out for bedrock
558840763124023297,minecraft,41,probly a smart lad who hid it from every1
558841045195030548,minecraft,64,daniel quit it with the unneccessary drama <@527144589375569931>
558841195841716225,minecraft,3,lol
558841326062403595,minecraft,34,look at <@527144589375569931>  pfp
558841443846979614,minecraft,31,I think that should be bannable
558841615406333979,minecraft,50,if you have a mass murderer in your pfp then what?
558841948731867147,minecraft,38,what of your pfp <@527144589375569931>
558842387338625034,minecraft,87,b - racism_ sexism_ sexually explicit or otherwise offensive content_ politics/religion
558842565277777931,minecraft,48,I say a mass murderer pfp is a offensive content
558842651936555017,minecraft,10,good point
558842764494897182,minecraft,49,lol so I haven't even played minecraft after 1.10
558842961253892097,minecraft,15,KIM up in  here
558843134910660621,minecraft,25,I catch cods in minecraft
558843203177021460,minecraft,8,literaly
558843437051281409,minecraft,68,<@252972003043180545> I don't know how its done but yes only leather
558843640643059712,minecraft,58,I think I tried to dye leather armor in the switch version
558843785702801411,minecraft,28,wow that is a scary enderguy
558844261181685779,minecraft,19,ah but if it is ice
558844620147130378,off-topic,32,anybody here play trials rising?
558844890990116895,off-topic,36,its a good game the trials franchise
558845112042651649,off-topic,8,hmmm odd
560976459666292757,off-topic,23,yay nintendo is goin vr
560976543170560000,off-topic,20,yep! I cannot a wait
560976612607393803,off-topic,40,you can spy on people with current labos
560976780601720833,off-topic,48,oh ya I would but I already completed mario kart
560976989864067097,off-topic,45,pet away but be wary cats have tooth and claw
560977176304943104,off-topic,19,super mario maker 2
560977341812178945,off-topic,9,I do I do
560977517092012034,off-topic,17,hehe cosplay cats
560977574365364239,off-topic,27,I'm off to play some trials
560989319939096577,off-topic,34,are our expectations getting lower
560990297501335553,off-topic,9,hell yeah
560995438799618049,off-topic,29,I do drink lotsa water though
