ID,Channel,Content Length,Content
558463709685612544,bot-commands,5,$list
558463784851865600,bot-commands,2,😂😕
558463863016652800,bot-commands,35,This is the best song in the world😂
558464255918080022,bot-commands,17,!p hey Jude audio
558464305679433730,bot-commands,17,$p hey Jude audio
558464512034996234,bot-commands,19,Get out of here bot
558464691412664321,bot-commands,22,$p eclipse John Denver
558464839782236164,bot-commands,5,$list
558465024755105792,bot-commands,69,Just let me do the music. I pick music that's makes everything calm😂😂
558465215621103616,bot-commands,5,!rank
558465253403525130,bot-commands,3,Rig
558465452104482827,bot-commands,22,$p running out of time
558465489915871242,bot-commands,5,$list
558465517875363852,bot-commands,2,$r
558465559180738582,bot-commands,4,$r 8
558465636658053140,bot-commands,32,$p running out of time Minecraft
558465728378830868,bot-commands,12,$p let it go
558465808104161290,bot-commands,28,I haven't heard it last time
558465876148617229,bot-commands,26,Before the bullies arrive😂
558466107443249152,bot-commands,5,$r 11
558466140498558987,bot-commands,5,$r 10
558466176716374038,bot-commands,4,$r 9
558466215949893653,bot-commands,5,$list
558466246761512961,bot-commands,7,$list 2
558466310913130507,bot-commands,5,$r 11
558466345738436648,bot-commands,32,$p running out of time Minecraft
558466465670496258,bot-commands,23,$p Black hole sun audio
558466494934024192,bot-commands,12,Delete yours
558466684802039819,bot-commands,1,😭
558466891169923073,bot-commands,32,$p dick in the box lonely island
558467038926995476,bot-commands,7,$list 2
558467098016350228,bot-commands,5,$r 14
558467203910074388,bot-commands,20,$p D* in a box audio
558467242766106634,bot-commands,10,Damnnnnnnn
558467286889922560,bot-commands,5,$r 14
558467377461854208,bot-commands,36,$p dick in a box lonely island audio
558467600577986560,bot-commands,27,Looks like imma get banned😂
558467794317082634,bot-commands,9,How about
558467920351461386,bot-commands,47,$p dick in a box lonely island censored version
558467949644611605,bot-commands,4,Crap
558468010621534219,bot-commands,30,There isn't a censored version
558468045354303498,bot-commands,7,$list 2
558468105152495626,bot-commands,5,$r 15
558468224920977409,bot-commands,21,Ughhh_ I'm tireddddd😂
558468256093044748,bot-commands,5,$r 14
558468378998865941,bot-commands,17,To get out of it😂
558468535660052501,bot-commands,34,$p D* in a box lonely island audio
558468559907454997,bot-commands,4,Yesa
558468609719140363,bot-commands,16,I fooled you bot
558468886802989087,bot-commands,29,$p I play Pokémon go everyday
558468975051407361,bot-commands,24,$p everything is awesome
558469002108862469,bot-commands,3,Lol
558469173169356803,bot-commands,48,I probably join this discord only to play songs😂
558469312407404549,bot-commands,4,$r 9
558469350877560853,bot-commands,4,$r 8
558469387552555008,bot-commands,3,$r1
558469413523816451,bot-commands,4,$r q
558469456473620491,bot-commands,4,$r 1
558469523293077534,bot-commands,7,$list 2
558469560467062785,bot-commands,5,$r 14
558469602275753986,bot-commands,5,$r 13
558469677135691789,bot-commands,5,$rank
558469706743283725,bot-commands,5,!rank
558469746828247042,bot-commands,18,This thing is rig😂
558470146729967616,bot-commands,9,I'm poopy
558470229085388811,bot-commands,5,!rank
558470264745230367,bot-commands,3,Ugh
