ID,Content Length,Content
558798727825981482,28,waesrdtfyguhnijmok_pl.[;/]'|
558798909527556098,3,yes
558799091572670465,9,!commands
558799238289424384,4,scam
558799401640919041,28,lol fat piece of racist shit
558799775953059840,31,sorry i don't understand cringe
558799946950901781,21,im a girl with a dick
558800073639591966,32,ok sorry im a girl with a banana
558800247644749824,10,bbc or no?
558801235705200660,3,boi
558808918969548821,12,┬─┬ ノ( ゜-゜ノ)
558809297446764544,42,<@293490431067553793> right click his name
