ID,Server,Channel,Content Length, Content
558107180344147969,r/teenagers,general,9,fake logs
558107309054623759,r/teenagers,general,88,https://cdn.discordapp.com/attachments/486260668022915075/542227520192380938/9604f87.jpg
558109720188289034,r/teenagers,general,88,https://cdn.discordapp.com/attachments/486260668022915075/542227520192380938/9604f87.jpg
558109863717240832,r/teenagers,general,44,<@!172991860594180097> funny coming from you
558109922978562061,r/teenagers,general,11,idk just is
558110030554071070,r/teenagers,general,7,i agree
558110215887650827,r/teenagers,general,21,im on dis boys head 💀
558110831389311005,r/teenagers,general,12,relax andrew
558110875354136587,r/teenagers,general,3,LOL
558116086839771146,r/teenagers,general,19,yes you are a creep
