ID,Channel,Content Length,Content
558755535407546371,pewdiepie-vs-tseries,16,105_95 sub apart
558755754203545610,pewdiepie-vs-tseries,9,pewdiepie
558755913847013378,pewdiepie-vs-tseries,13,yes if course
558756218336706764,pewdiepie-vs-tseries,24,t-series is not the king
558757523927334913,pewdiepie-vs-tseries,13,pewds winning
558758014744789003,pewdiepie-vs-tseries,10,We play mc
558758264762925070,pewdiepie-vs-tseries,11,goat series
558758352688250896,pewdiepie-vs-tseries,2,XD
558758702274969610,pewdiepie-vs-tseries,2,me
558758977933017128,pewdiepie-vs-tseries,24,Fuck T-series on youtube
558760397314719764,pewdiepie-vs-tseries,39,this is a long time started this stream
558760515372056586,pewdiepie-vs-tseries,26,<:OhNo:514641985340964867>
558765560280907807,general,12,what is this
558765786991427594,general,29,<:diamond:553637816190631954>
558765966251524126,general,33,<:BetterThink:514644918380003343>
558767391711035403,pewdiepie-vs-tseries,6,20_993
558773237216051210,pewdiepie-vs-tseries,10,Good night
