ID,Content Length,Content
558798856935178270,25,Which monty python is it.
558800451173351424,58,ping a message saying the link is in <#319283301334384640>
558800758674423820,51,everyone unmutes their mic and it turns into cancer
558801114254802946,64,<@243782649611550721> you can change the talk button in settings
558801274125025289,86,I'ma pass on IT but I might join for monty python since I still havent seen holy grail
558832627801391133,84,wait I forgot timezones existed.NLIm assuming the schedule is pacific or central time
558832734060019766,52,huh.NLDoesnt the schedule say Monty python for 10 pm.
558832802146287626,2,oh
558832956697870360,88,Wait how much longer is IT I forgot how long this movie is.NLAlso not sure how far we in.
558833277964910603,4,oof.
558834101495529472,68,I dont usually like watching movies.NLBUt I certainly dont hate them.
558836299281334322,27,IT sucks.NLI already saw it.
