ID,Content Length,Content
560638959516909583,2,No
560639046116966411,28,<@367849022381228034> jeffno
560639072616448021,4,Oops
560639229781082114,57,Rip memes thanks to article 13 (press f to pay respects )
560639377609588747,3,Lol
560639481921667082,3,LOL
560639649027063808,40,Rip memes thanks to article 13 (press f)
560639754153230347,40,Rip memes thanks to article 13 (press f)
560639933023387691,36,OBSERVER CLOCK <@265377731489824768>
560640039210582037,40,Rip memes thanks to article 13 (press f)
560640085528412162,29,<:slurpee:316977001850470402>
560640271054798858,69,Why in the wither is this emoji in mc?? <:slurpee:316977001850470402>
560640381734354955,40,Rip memes thanks to article 13 (press f)
560640550491914251,25,<@449377985833861141> lol
560640597577433091,1,F
560640637008085022,18,Wha did u name him
560640759544545281,58,Rip jodo. His spirit still lies within_ through the grave.
