ID,Content Length,Content
558797669229789205,14,janky scissors
558797830505103371,1,^
558797932782944266,21,Hey berry how goes it
558798163037782058,3,...
558798532891377665,6,nopers
558798711665197076,41,ffs i fell off my fecking *bicycle* today
558798745312165899,24,Scraped my knee and hand
558798881379450880,93,You've literally got a doge in your pfp_ kongou. There's no way anyone would mistake you lmao
558798905832374273,6,Also ^
558799483475984421,45,He's not mean but friending randos is strange
558799610999734282,4,lmao
558799625318826004,4,rekt
