ID,Server,Channel,Content Length,Content
558456717571129346,FlareTV - PewDiePie vs T-Series,commands,5,!rnak
558456724911161366,FlareTV - PewDiePie vs T-Series,commands,5,!rnak
558456733027270677,FlareTV - PewDiePie vs T-Series,commands,5,!rank
559006914026012673,FlareTV - PewDiePie vs T-Series,memes,8,Pls meme
559006949086330890,FlareTV - PewDiePie vs T-Series,memes,8,Pls meme
559007018124574721,FlareTV - PewDiePie vs T-Series,memes,8,Pls meme
559007070989320192,FlareTV - PewDiePie vs T-Series,memes,8,Pls meme
