ID,Channel,Content Length,Content
560648479031164928,general,11,DIE TSERIES
560648609776009236,general,11,DIE TSERIES
560648624355147786,general,2,hi
560648725010186240,general,43,https://www.youtube.com/watch?v=UVxU2HzPGug
560648728323817493,general,43,https://www.youtube.com/watch?v=UVxU2HzPGug
560648870418186242,general,21,is it over for pewds>
560648875741020162,general,1,?
560648953717325834,general,2,oh
560649007089844226,pewdiepie-vs-tseries,15,will pewds lose
560649026635300864,pewdiepie-vs-tseries,6,??????
560649290410885121,pewdiepie-vs-tseries,130,Anyone see the WELL WIN COPY PASTE WELL WIN WELL WIN COPY PASTE WELL WIN WELL WIN COPY PASTE WELL WIN WELL WIN COPY PASTE WELL WIN
560649561513787412,pewdiepie-vs-tseries,45,dude at 4pm today they were 25K apart now 10K
560649589104050198,pewdiepie-vs-tseries,20,pewds is catching up
560649664940998667,pewdiepie-vs-tseries,5,A lil
560649692799696952,pewdiepie-vs-tseries,13,Ya i saw that
560649744754671637,pewdiepie-vs-tseries,22,idk ill look tomorrrow
560649765348442124,pewdiepie-vs-tseries,9,tomorrow*
560649892499030056,pewdiepie-vs-tseries,50,CAN ANYONE TELL ME WHY TSERIES BANNER SAYS MIXTAPE
560649943333863445,pewdiepie-vs-tseries,29,why is tseries banner mixtape
560649966414987291,pewdiepie-vs-tseries,7,exppain
560649988498128896,pewdiepie-vs-tseries,7,explain
560650074665779223,pewdiepie-vs-tseries,28,lol tseries mixtape season 2
560650142563434526,pewdiepie-vs-tseries,16,amazon prime?!!?
560650225530961921,pewdiepie-vs-tseries,4,fuck
560650367012962334,pewdiepie-vs-tseries,15,whyyyyyyyyyyyyy
560650384188899328,pewdiepie-vs-tseries,7,tseries
560650420872019968,pewdiepie-vs-tseries,16,yea its going up
560650532566597633,pewdiepie-vs-tseries,4,mhmm
560650574023098378,pewdiepie-vs-tseries,3,ik'
560650592293224468,pewdiepie-vs-tseries,7,nothing
560650693187469323,pewdiepie-vs-tseries,36,do u guys think tseries is subboting
560650711344349194,pewdiepie-vs-tseries,4,????
560650734236991490,pewdiepie-vs-tseries,4,samw
560650788968595467,pewdiepie-vs-tseries,33,but the 9k in one sec was sketchy
560650972649750538,pewdiepie-vs-tseries,31,yea but i dont think thats true
560651028136198192,pewdiepie-vs-tseries,36,why would they check tseries so much
560651085782581250,pewdiepie-vs-tseries,10,for subbot
560651135078367282,pewdiepie-vs-tseries,8,tseries?
560651284357840896,pewdiepie-vs-tseries,31,but how could they grow so fast
560651303924006937,pewdiepie-vs-tseries,17,we need mr beasrt
560651386082164767,pewdiepie-vs-tseries,63,https://tenor.com/view/angry-michaelscott-theoffice-gif-3972513
