ID,Server,Channel,Content Length,Content
559032295806206001,r/teenagers,movie-night,30,12:45 AM is 6:45 AM for me wtf
559032480242597901,r/teenagers,movie-night,7,5:15 PM
559032615751909382,r/teenagers,movie-night,13,Incredibles 2
559032683767005194,r/teenagers,movie-night,6,:(((((
559032776179974144,r/teenagers,movie-night,4,cOOL
559032961001979905,r/teenagers,movie-night,41,So incredibles 2 is after 3 or more hours
559045344592265227,r/teenagers,movie-night,64,<@391453633700560907> Incredibles will play after 2 hours right?
559045486439301140,r/teenagers,movie-night,30,no need to thoNLI'll be busy :(
559045558002778122,r/teenagers,movie-night,19,school shit rEeeEEE
560958501589876756,r/teenagers,general,20,bro that's kinda gay
