ID,Channel,Content Length,Content
558792275736526859,lfg-battleroyale-pc,46,looking for a duo partner dm me if we can play
558792549234376714,lfg-battleroyale-pc,2,ok
558808083493683210,lfg-battleroyale-pc,50,NAE/duo/need mic Warning:it is a permenant decison
