ID,Content Length,Content
558449557382365194,9,HOLY SHIT
558449582640463901,23,I’m about to beat run 3
558449672465809419,20,Can I post a picture
558449767404011530,33,I haven’t even gotten to level 50
558449803449597962,25,And bout to beat the game
558449830473629696,5,I did
558449846059794443,16,It got downvoted
558449882399244338,41,Along with a picture of my dog who passed
558449909154578432,19,Like who downvoted?
558450136087265280,0,
558450163065290775,9,Let’s go!
558450203850571776,3,Oof
