ID,Content Length,Content
558449232525262868,17,1 more for squads
558450161949343777,29,1 more for squad (mic needed)
558471605919940608,49,<@302561278571053058> yes everyone died yesterday
558472080576872459,39,<@!476552208746283018> yes_ yes you are
558472217038684162,29,<@!223328045795246080> you to
