ID,Server,Channel,Content Length,Content
559032022488580116,Official Fortnite,save-the-world,35,<@470231202700328961> trade more xd
559033489639604240,Official Fortnite,save-the-world,20,Scammer get scammed!
559051052331040772,Official Fortnite,stw-questions,37,I can give you mine i have every hero
559060618959650817,Official Fortnite,save-the-world,23,Ziomek spadaj na szczaw
