ID,Channel,Content Length,Content
558777761179631626,off-topic,99,I am pointing out that telling people not to be annoying is a hard thing for people to do sometimes
558777768083587093,off-topic,10,or atleast
558777782725771274,off-topic,26,it won't get anything done
558790463419842561,off-topic,13,make it cease
558790500123934747,off-topic,37,Megalovania should have died from now
558790505983377428,off-topic,3,Kek
558790690306523146,off-topic,49,I'm a pickle_ I don't know who you're talking too
558790815468486667,off-topic,1,😉
558790881021526056,off-topic,1,😐
558790944275824650,off-topic,32,<:thinksteve:425381858121875459>
558791248219996171,off-topic,29,No stop eating the chip Light
558791301206900747,off-topic,46,We don't want you to become Light Turner again
558791487446581278,off-topic,25,Welcome to our warm Abode
558791510158475284,off-topic,22,We're all going to die
558791598792769547,off-topic,33,WHat if you can die even when you
558791618178842625,off-topic,16,are already dead
558791634368856084,off-topic,1,🤔
558791726651670548,off-topic,26,My New game is called Life
558791736437112842,off-topic,3,2.0
558791771807809546,off-topic,20,I'm gonna go die now
558791780645208095,off-topic,3,bye
558835216861495303,off-topic,23,Did I just see a *juul*
558835339632967695,off-topic,62,Roblox is at the same level as both Minecraft and Terrario ngl
558835375418769409,off-topic,1,🤔
558835479672389649,off-topic,4,O my
