ID,Channel,Content Length,Content
558456549564219402,general,3,Sas
558456677452480552,bot-commands,5,!rank
558456734176378881,general,18,Ok I will go to pc
558456856117510204,general,4,Epic
558457306917109761,general,2,be
558457317096554496,general,2,an
558457329666752522,general,4,bean
558457656357158934,general,4,cumn
558458707772571662,general,4,Cunm
558465338572931103,general,9,omfg.....
558465517770244106,comedy-heaven,20,wtf I hate trump now
558465758808506369,no-mikes,3,Cum
558467725454868500,general,5,Poope
558473050379649024,general,10,Cum moment
558473143790993458,gaminger-zone,11,what server
558755072457179176,general,23,i will twist your balls
558755143349174274,comedy-heaven,6,Omfggg
558755171761520650,comedy-heaven,10,Simply wtf
558757797487968282,general,4,cunm
558757908666646558,general,9,cum nigga
558757928920809472,general,9,nigga cum
558758868294041652,general,9,ok cummer
558759147567317003,comedy-heaven,42,<@341159777465794560> selfadvertising here
558759206723780608,comedy-heaven,21,<@142131007703875584>
558759257537773568,comedy-heaven,11,thanks mods
558759384876974112,general,31,i do not associate with niggers
558759455659917313,general,19,school shooty funny
558759660828753983,general,70,i hate people who think that the key to being funny is to be very edgy
558759693091078144,general,9,cool meme
558759727966716185,general,19,houmous in me but t
558759827032113152,general,28,like edgy memes can be funny
558759904173752330,general,44,but they have to be something more than edgy
558760060654715001,general,74,like not something when school shooter walks by and you fart! (funny face)
558760197628231705,general,31,when you sex corpse on funeral!
558760288392839178,general,33,edgy memes bad because repetitive
558760325906694145,general,25,they just use new formats
558760340964245527,general,9,same joke
558760409960677395,comedy-hell,4,omfg
558760449777074186,comedy-hell,20,i can't believe this
558762052152328192,general,21,sans fucking raped me
558762124269322260,comedy-hell,10,firmly HOW
558762311167246395,general,64,when pumped up kicks starts playing! <:jerry:538236426844635156>
558762491652472833,general,61,mfw there are niggers in my society <:sad:538233163969855499>
558762567544209439,general,9,up my ass
558768762266845184,general,13,i got pnigged
558768865203453957,general,25,<@274398788670455808> cum
558770317024296980,general,808,i want to fuck minecraft steve. have you seen the way his blocks are so perfectly aligned? ugh it makes me so horny. everytime i see him i imagine all the things he could do to me with those block hands of his... i don’t think i’ve ever loved a person more. everytime i think of him i instantly get moist_ and i crave his touch whenever an image of him pops into my mind. his sexy_ brown locks_ his jeans_ his tan skin_ everything about him is perfect. i’ve never wanted a person so badly. no one has ever made me feel this way_ and i don’t want anything more than to suck on his little block penis and taste his gamer juice. ugh. i bet he’s so big_ i could feel him all the way in my stomach. he could break me. i want to sit on his square head and feel his tongue deep inside of me. i love minecraft steve.
558814257576411156,general,11,Hello poops
558814452565409798,general,7,Poop :)
558814770623545366,bot-commands,27,hmm what's my first message
558814805335736352,bot-commands,9,>userinfo
558815090875432964,general,3,sas
558820655714533398,bot-commands,103,>meme https://cdn.discordapp.com/attachments/528973839560998913/558820027579760655/image0.jpg undertail
558820766016208931,general,6,moneky
558820901895012372,general,16,prepare for s ex
558820924133081089,general,0,
558823966421155875,general,4,yses
558837710945648664,general,16,*shits and dies*
558839664648126469,general,21,cum lowkey kinda good
558839761046077440,general,40,smh americans and their fast food chains
558840011303157760,general,24,is tha suppose to be tom
558840106882957324,general,7,hotd og
558840119117742114,general,3,pls
558841452692766750,general,4,sans
558841729856307214,general,21,*shits in your mouth*
558841825033453588,no-mikes,25,!play the world revolving
558841850145013780,no-mikes,17,!play rude buster
558841889713815553,no-mikes,24,!play fingers in his ass
558842001290952744,general,12,you got cum?
