ID,Channel,Content Length,Content
558436450044215296,off-topic,18,Hey_ you guys!!...
558460720052699136,off-topic,14,Hi Again!!!...
558460940920815646,off-topic,42,Howcome MY ID has not turned into #'s??...
558462283081318426,off-topic,34,Is this supposed to be a MC seed?.
558462508545867807,off-topic,54,Is this supposed to be a MC seed?.(500421669286838295)
558462663915732998,off-topic,12,Someone said
558462806853287941,off-topic,28,'JOIN US' 500421669286838295
558463000823201815,off-topic,45,Someone said..."'JOIN US' 500421669286838295"
558471526580486145,off-topic,56,WWWWTTTTTTTFFFFF are you guys talking about????????????.
558471706398949386,off-topic,65,WWWWWWTTTTTTFFFFFFFF are you guys talking about??????????........
558471774908710925,off-topic,8,Sorry...
558472497914183681,off-topic,28,I....... AM..... BORED!!!...
558472794254344203,off-topic,36,Dude_ i don't even "know" my rank...
558473219791912960,minecraft,5,!rank
558473360980443137,bot-commands,5,!rank
558474060065931276,bot-commands,115,I don't see where it says tree puncher for my rank... all i know_ is that i am relatively new to the MS- DISCORD...
558474186889101362,bot-commands,5,!rank
558474360105467952,off-topic,115,I don't see where it says tree puncher for my rank... all i know_ is that i am relatively new to the MS- DISCORD...
558474397611196416,off-topic,5,!rank
558760307716259860,off-topic,7,WTF???.
558760427861835793,off-topic,28,How do you like my newpfp??.
558760618090430488,off-topic,40,Yeah.... frankly_ i look pretty Fugly...
558761100657688606,off-topic,84,It deleted my fucking message!!..... Yeah_ It is me; frankly_ I look pretty Fugly...
558761211802681344,off-topic,16,SPAM-BOTS!!!!...
558761721125142528,off-topic,77,Yeah_ it is me_ Polando.rar........ To be frank_ I look pretty F'ing Ugly....
558762064370466819,off-topic,65,Yeah_ polando.rar_ it's me....to be frank......i'm pretty Ugly...
558827315291881483,off-topic,84,You ever find an online friend_ and then just talk with them enjoyably for hours???.
558827426663235594,off-topic,24,Anyone ever done that??.
558827697644765196,off-topic,45,I don't do that often.... But Idid TODAY!!...
558827821259292726,off-topic,12,Thank you...
558827934513627146,off-topic,18,Wait_ the friend?.
558828099991633921,off-topic,15,ok.   nvrmnd...
558828239125086211,off-topic,8,Hahaha!.
558828327104675841,off-topic,18,Crazey_ u crazy!!.
558828359727972367,off-topic,5,Jk...
558828776323153941,off-topic,8,Hello...
558828908687130664,off-topic,43,I think Gordon is speakin' giberish!!!!!...
558829047166140426,off-topic,20,I will be 18 in Jan.
558829369456328704,off-topic,18,GIBERISH!!!!!!!...
558829572804706342,off-topic,27,I meant_ GIBERISH!!!!!!!...
558829945090998274,off-topic,9,I'm 18...
558830275740827658,off-topic,33,Stop lyin' to yourself_ Crazey...
558830335987810304,off-topic,3,oof
558830397971103756,off-topic,12,bbiggest oof
558830554313916427,off-topic,16,Sorry_ Gordon...
558830662803521566,off-topic,7,K. tnx.
558830786397339650,off-topic,10,Hey_ 7G!!.
558831287394369546,off-topic,18,I am not banned...
558831397352243221,off-topic,11,RUDE!!!!...
558831760620912640,off-topic,57,7G_ DM me. Say what you want to say about me in DM!!!!...
558831957174386708,off-topic,5,7G...
558832107305041961,off-topic,20,Did you go offline?.
558832196220354600,off-topic,28,AAAAArrrrrrggghhhh!!!!!.....
558861190286016522,off-topic,7,Hi!!...
558861344192069644,off-topic,11,Hey_ shrek.
558861604293312514,off-topic,60,It is pronounced Cod(e)-Man_ 'cause my first name is cody...
558861868911820801,off-topic,14,Not "cod"-Man.
558862063112421376,off-topic,29,Does that even make any sense
558862073640255509,off-topic,1,?
558862121794797571,off-topic,5,????.
558862279517536257,off-topic,8,See ya!.
558862423075848212,off-topic,13,Guys_ STOP...
558862595101163530,off-topic,25,Stop being so immature...
558862787833626625,off-topic,7,Howdy!/
558862923779407872,off-topic,24,OOPS! I meant !.  not !/
558864081403117571,off-topic,7,Pift...
558864590151221278,off-topic,15,Universal OOF!.
558864642693267457,off-topic,5,Ha!!.
558864818262638603,off-topic,16,WTF? enderman???
