ID,Channel,Content Length,Content
558437253060231179,spam,30,.avatar <@!365975655608745985>
558437393011703821,spam,1,W
558438156777553923,pokecord,87,A wild pokèmon has appeared!NLNLGuess the pokèmon and type p!catch <pokèmon> to catch it!
558438380455854110,general,87,A wild pokèmon has appeared!NLNLGuess the pokèmon and type p!catch <pokèmon> to catch it!
558438613860220938,general,87,A wild pokèmon has appeared!NLNLGuess the pokèmon and type p!catch <pokèmon> to catch it!
558438779954790423,general,15,p!catch digbang
558438908673785856,general,34,Ya know what I’m killing all y’all
558438944484622366,general,11,*cocks gun*
558439061229142048,general,87,A wild pokèmon has appeared!NLNLGuess the pokèmon and type p!catch <pokèmon> to catch it!
558439316083310595,general,71,Congratulations <@!523930253769572373>! You caught a level 5 sexy beast
558439352112250881,general,17,Shit wrong person
558439435755323402,general,19,Am I getting banned
558439470710390784,general,8,Oh thank
558439495960363028,general,4,Wait
558439786608721922,general,87,A wild pokèmon has appeared!NLNLGuess the pokèmon and type p!catch <pokèmon> to catch it!
558439908125966357,general,5,Furry
558440247822778398,general,70,Congratulations <@!183377229097598977>! You caught a level 69 garfaaf!
558440554535321601,general,24,Look at this word I made
558440816255959042,general,87,A wild pokèmon has appeared!NLNLGuess the pokèmon and type p!catch <pokèmon> to catch it!
558440845192331286,general,9,I’m sorry
558440995319185409,general,17,Yeah you’re right
558441092618518538,general,9,Nostalgia
558441135303950376,general,8,Fuck you
558441169483464714,general,12,Oh new color
558441261560889344,general,6,Thanks
558441342641111040,general,9,Do it bet
558441529283182612,general,66,I can change the rules I’m a robot and lots of robots love to hack
558441800524627968,general,44,I hate the general Sam discord it’s so toxic
558442009178931230,general,18,This one is better
558442178909569026,general,24,Yes turn that into movie
558442874602127363,general,24,Minekraft Mac and cheese
558451269531074560,general,683,hi every1 im new!!!!!!! *holds up spork* my name is <@!499771809038598145>   but u can call me t3h PeNgU1N oF d00m!!!!!!!! lol…as u can see im very random!!!! thats why i came here_ 2 meet random ppl like me ^_^… im 13 years old (im mature 4 my age tho!!) i like 2 watch invader zim w/ my girlfreind (im bi if u dont like it deal w/it) its our favorite tv show!!! bcuz its SOOOO random!!!! shes random 2 of course but i want 2 meet more random ppl 😃 like they say the more the merrier!!!! lol…neways i hope 2 make alot of freinds here so give me lots of commentses!!!!NLDOOOOOMMMM!!!!!!!!!!!!!!!! <--- me bein random again ^_^ hehe…toodles!!!!!NLNLlove and waffles_NLNLt3h PeNgU1N oF d00m
558452674253684785,general,2,No
558452724182548513,general,25,Bro that’s kind of cringe
558452966923960331,general,25,Also I’m stealing this so
558453889419051032,spam,2,P!
558453910856138769,spam,2,p!
558754884271472640,general,4,Shit
558754912830357524,general,8,God damn
558755076580311041,general,13,Thanks Walter
558755472866279434,general,10,Who was it
558755530097819658,general,23,Why do drop not like em
558755748624990209,general,44,Why did they share their relationship anyway
558755908751196247,general,19,Ok I’ll stop asking
558756075512266764,general,43,<@!262781088500285440> is your pfp shadbase
558756122287144990,general,5,Oh ok
558756146828279808,general,5,Oh ok
558756165853511738,general,5,Oh ok
558756997030346775,general,2,No
558757159509426176,suggestions,26,Suggestion: I get mod role
558757188944789543,suggestions,2,Ok
558757271253942294,suggestions,22,I wait till I level up
558758035821035522,general,20,Guys I got good news
558758127693201429,general,28,My mom found a new boyfriend
558758236547842049,general,0,
558758264783765513,general,4,Flex
558758292545863708,general,2,Ok
558758408577351680,general,2,No
558758566178324541,general,40,<@323298139400568853> pepa pig oink oink
558759042139553800,general,18,You watch pepa pig
558759225644285964,general,7,Ducking
558759394456764437,general,9,Party dog
558759447808311327,general,13,From Snapchat
558759779430957096,spam,3,.wc
558759831641522177,general,1,I
558759849182363648,general,1,K
558760293832851458,general,11,What you do
558760338015649813,general,7,Oh cool
558760711132676098,general,14,Doodoo be like
558760854959554571,general,26,Oh hey guys I’m dead phone
558761009158946816,general,33,Hold on let me get a better photo
558761153980006400,general,4,What
558761264286007296,general,4,Here
558761416060960769,general,4,Leon
558761443881779210,general,4,What
558761566472896532,general,4,WHAT
558761774321631233,general,38,I can understand smash 4 but brawl wtf
558761950641651762,general,12,Was it laggy
558762073090162725,general,35,Was it better than ultimates online
558762095282487316,general,8,Probably
558762225410768937,general,33,Oh I never played brawl that much
558762410593484800,general,2,Oh
558764941994229761,general,2,Oh
558765068376997915,general,209,These are some rules I made for my discord sever. Like emNLNLRulesNLNL1. No nsfw. This is a sever for everyone.NLNL2. No cussing see rules 1 for as why.NLNL3. No spam.NLNL4. No slurs.NLNL5. Respect everyone.NLNL6. No links.
558765332408434703,general,33,I meant it’s a sever for everyone
558765374628429826,general,23,Should probably re word
558765404168650774,general,5,Maybe
558765501254467616,general,2,Ok
558767959108223054,general,8,Yeah boi
558769051174830083,general,24,I made the discord sever
558772566290857986,general,38,<@117361819022131206> can I send links
558772696155029510,general,2,Ok
558772724911308821,general,18,Wait are you lying
558772852351041547,general,2,Ok
558781294591606784,general,7,I’m gay
558783564234096660,mutedvc,2,Ok
558784191324618752,general,8,Hey Leon
558784244076249088,general,11,How are you
