ID,Channel,Content Length,Content
558996129337966622,general,2,NO
558996142000439336,general,8,No no no
558996175492218880,general,13,wrong channel
558996197092753419,anime,2,No
558996209277075466,anime,14,No no no no no
558996230194200596,anime,10,Re:zero NO
558996237412466700,anime,13,Don't do this
558996447677382686,anime,67,I can't discuss an season 2 announcement in <#285547286363242497> ?
558996572793471007,anime,23,That a season 2 exists?
558996637238820865,anime,34,So don't tell people sequels exist
558996645099077643,anime,6,Got it
