ID,Channel,Content Length,Content
560644769001504802,clan-recruiting,685,𝙒𝙚𝙡𝙘𝙤𝙢𝙚 𝙏𝙤 𝙓𝙘𝙚𝙡 -- Cross Platform Clan 🎮⌨🖱NLNL📣We're a new clan but we're growing very fast; We're in search of solid fortnite players that are able to be team-players_ able to carry their own weight and think accordingly_ as well as the motivation to grow as a clan. We're currently practicing for the 𝙁𝙤𝙧𝙩𝙣𝙞𝙩𝙚 𝙒𝙤𝙧𝙡𝙙 𝘾𝙪𝙥_ so jump in while you can. 📣NLNL🛡The requirements for Xcel are of the followingNL🔫Must have at least a 2.00 KDR+ in your recent seasonNL🔫200+ winsNL🔫Scrim ExperienceNL🔫MUST BE 16+ AND MATURENL🔫No over swearingNL🔫No Double-Clanning - One Family OnlyNL🔫Be as active as you canNL🔫Must have a mic and must be able to communicate efficiently.NL🔫 Must Provide Clips as a clan member
