ID,Server,Channel,Content Length,Content
559078947803889674,/r/Anime Discord!,anime,132,I agree_ Mob.  Higurashi |went from a decent thriller in s1 to total fucking bullshit that makes no sense with garbage pacing in s2|
559096681967386624,/r/Anime Discord!,anime,138,Ima soko has a perfect balance between despair and a sense of optimism.  It fell off in the last few episodes but the ending is amazing af
559102032019980298,/r/Anime Discord!,anime,3,wot
560632420169416724,/r/Anime Discord!,anime,41,cool_ didn't realize ZnT referenced bebop
560637876786692097,/r/Anime Discord!,anime,29,I know it's the same director
560651128837242905,/r/Anime Discord!,anime,123,When I see someone with 5.6 avg rating that goes up to 7.7 when comparing just anime we share <:meguded:529569462337142805>
