ID,Channel,Content Length,Content
558762935934124072,general-2-electric-boogaloo,20,Don't be an asshole?
558765193954459652,general,30,What is the "aeroplane thing"?
558765424309829632,general,3,Bye
558766159835693061,general,29,eliz_ do you have headphones?
558766487415029770,general,63,<@544520654284914688> Why can't you vc when you're mum is home?
558766588132589568,general,24,<@!281083822676639745> 👌
558766622077091856,general,1,👍
558766770090147870,general,37,<@544520654284914688> Say it is skype
558766972851191828,general,60,<@544520654284914688> General 4 would be perfect for you lol
558767339198349314,general,25,Quick sign aggressively 👎
558767902493245441,general,4,Damn
558768082273959938,general,23,🎵 Deafen button rave! 🎵
558769636049551370,general,43,Is that a primitive version of "ping-pong"?
558769745286004764,general,4,pong
558769763183231038,general,12,There you go
558770208370720779,general,27,You just aren't a favourite
558770676069171221,general,22,Life time ban incoming
558771250449743873,general,11,Which link?
558992151904780299,general,35,Vinegar is the worst type of crisps
558992417605550121,general,45,Why would you want to go to a all boy school?
558992502921756673,general,17,Calling the mods!
558992815032631298,general,24,**AMAZIN'** pick up line
558992942749057035,general,27,Calling the mods for sexism
558994127920955406,general,16,Read dlc as dick
558994294640345088,general,76,Maybe you personality doesn't fit your voice <:pepethink:556454097633673247>
