ID,Author,Content Length,Content
558467110926549032,soren,19,zero k_ yay or nay?
558829009652154368,Diddley4209,37,Just beat the Witcher 3_ amazing game
559004768106840074,Adm8,27,Anyone down for a AOS game?
559051367554088980,Hexon,78,<@406478491656257546> Yoooo dude_ why havent you made grossdeutches reich yet?
559051459174334476,Hexon,26,also not reichtangel reich
559051478803808268,Hexon,16,just reichtangle
559051650791243776,Hexon,37,oh you aren't playing the reichtangel
559111214936883240,theFeds,33,anyone wanna play the division 2?
559111246528380944,theFeds,29,<@301872689990336512> im down
559111890165432337,theFeds,7,add me?
560986747287371776,Moonly,29,I go offstage with little mac
