ID,Author,Content Length,Content
558428704515031070,I Don't Like Birds,16,!!rank Minecraft
558428705102233621,Dyno,49,<@!285424824027840513>_ you joined **Minecraft**.
558428720533078027,I Don't Like Birds,2,:)
558461476868718642,Mathius,18,!!rank Other Games
558461477410045973,Dyno,51,<@!337065720250761218>_ you joined **Other Games**.
558470255626682371,miner_niner13,7,!!ranks
558470255911895050,Dyno,0,
558757851548352522,Holo,16,!!rank Minecraft
558757852659843076,Dyno,47,<@!189074004701741057>_ you left **Minecraft**.
558757877620408350,Holo,16,!!rank Minecraft
558757878584967173,Dyno,49,<@!189074004701741057>_ you joined **Minecraft**.
558767224224219198,xShadez,6,!!rank
558767225008553987,Dyno,0,
558772649602449439,Adm8,6,!!rank
558772649908502549,Dyno,0,
558772651707990032,Tatsumaki,26,🆙  |  **Adm8 leveled up!**
558773215426510898,Adm8,6,!!rank
558773215800066058,Dyno,0,
558773266127388712,Adm8,6,!!help
558790281235791878,Vinny,7,!!ranks
558790281638707210,Dyno,0,
558790305596440596,Vinny,16,!!rank Minecraft
558790306426912768,Dyno,49,<@!270194645626126336>_ you joined **Minecraft**.
558790315545460736,Vinny,18,!!rank other games
558790316300435477,Dyno,51,<@!270194645626126336>_ you joined **Other Games**.
558799364164812804,Henry,16,!!rank Minecraft
558799365372641310,Dyno,49,<@!239804054652452867>_ you joined **Minecraft**.
558799379947978781,Henry,11,!!rank CSGO
558799381294481479,Dyno,44,<@!239804054652452867>_ you joined **CSGO**.
558799399757545472,Henry,18,!!rank other games
558799400248410137,Dyno,51,<@!239804054652452867>_ you joined **Other Games**.
558799558247972875,Hex0byte,16,!!rank minecraft
558799558805684227,Dyno,49,<@!356509905307435022>_ you joined **Minecraft**.
558799639264886784,Glitch,16,!!rank minecraft
558799640716115998,Dyno,49,<@!200325748786069504>_ you joined **Minecraft**.
558799650984034315,Glitch,18,!!rank other games
558799651742941208,Dyno,51,<@!200325748786069504>_ you joined **Other Games**.
558802218917167124,Shawkage,11,!!rank CSGO
558802219617746978,Dyno,42,<@!521138218142400532>_ you left **CSGO**.
558803943967424528,BingerBonger,1,t
558807290803912714,Press ESC,38,!play fifty four fifty the bran flakes
558808250334576660,minthicci,16,!!rank minecraft
558808251337146369,Dyno,49,<@!495385964294832149>_ you joined **Minecraft**.
558812835963207680,F4lcon,16,!!rank Overwatch
558812836403347466,Dyno,56,<:dynoError:314691684455809024> That rank doesn't exist.
558812845484146703,F4lcon,4,heck
558812856049729577,F4lcon,10,im leaving
558813878243295242,HighlighterJelly,7,!!ranks
558813878805463040,Dyno,0,
558813916138962944,HighlighterJelly,16,!!rank Minecraft
558813918097833985,Dyno,47,<@!221441331782746112>_ you left **Minecraft**.
558813943598940160,HighlighterJelly,16,!!rank Minecraft
558813944337268785,Dyno,49,<@!221441331782746112>_ you joined **Minecraft**.
558813980240511017,HighlighterJelly,18,!!rank Other Games
558813981079371777,Dyno,51,<@!221441331782746112>_ you joined **Other Games**.
558818344619343892,Groudon Guy,7,!!ranks
558818344988442627,Dyno,0,
558818961857183764,Cornell,16,!!rank minecraft
558818962583060480,Dyno,49,<@!261577051130167296>_ you joined **Minecraft**.
558818981314691072,Cornell,11,!!rank csgo
558818982736560146,Dyno,44,<@!261577051130167296>_ you joined **CSGO**.
558819002206388224,Pan Cakes for $5™,11,!!rank CSGO
558819003037122560,Dyno,44,<@!191084906653155329>_ you joined **CSGO**.
558819034620100628,Cornell,18,!!rank other gamer
558819035001651201,Dyno,56,<:dynoError:314691684455809024> That rank doesn't exist.
558819071005818880,Cornell,18,!!rank other games
558819071634702339,Dyno,51,<@!261577051130167296>_ you joined **Other Games**.
558828908846514177,Diddley4209,18,!!rank other games
558828909768998931,Dyno,51,<@!119164150130671618>_ you joined **Other Games**.
558828918073720843,Diddley4209,6,!!rank
558828918367584287,Dyno,0,
558828935480213519,Diddley4209,6,!!rank
558828935861764128,Dyno,0,
558828944888168487,Diddley4209,7,!!ranks
558828945043357713,Dyno,0,
558841686357180444,Lasse,9,!!rank r6
558841686797844520,Dyno,56,<:dynoError:314691684455809024> That rank doesn't exist.
558841720482299924,Lasse,24,!!rank rainbow six siege
558841720800804864,Dyno,56,<:dynoError:314691684455809024> That rank doesn't exist.
559004657868079145,Adm8,7,!!ranks
559004658593693726,Dyno,0,
559004709554487343,Adm8,18,!!rank Other Games
559004710170918912,Dyno,51,<@!400096485821382656>_ you joined **Other Games**.
559010629680234498,Remble,16,!!rank minecraft
559010632490418204,Dyno,49,<@!274966235291189249>_ you joined **Minecraft**.
559010643642941460,Remble,17,!!rank othergames
559010644007976960,Dyno,56,<:dynoError:314691684455809024> That rank doesn't exist.
559010656133840898,Remble,18,!!rank other games
559010657316503562,Dyno,51,<@!274966235291189249>_ you joined **Other Games**.
559011953964482570,Jonat818,16,!!rank minecraft
559011954681839626,Dyno,49,<@!163046835424854016>_ you joined **Minecraft**.
559077969679613956,Davideko,16,!!rank minecraft
559077970506154005,Dyno,49,<@!282599270581010432>_ you joined **Minecraft**.
560608717167525919,Tash,16,!!rank Minecraft
560608718035746836,Dyno,49,<@!167661638818856960>_ you joined **Minecraft**.
