ID,Channel,Content Length,Content
558864740957552670,general,40,<:GWseremePeepoThink:402867838580293643>
558864751552364545,general,41,<:GWqlabsFeelsGoodMan:398950841010356224>
558864764047065099,general,33,<:goodmorning:529630084764794888>
558864949745549352,general,102,<@!235631316777959424> i don't pirate games and there is no instruction folder teach me how to play it
558865065265332226,general,28,i put the image file on disk
558865096722350122,general,22,it has setup and codex
558865159934967819,general,76,i assume i run the setup and put the files from codex in installation direcc
558865704644771870,general,40,<:GWseremePeepoThink:402867838580293643>
558865775687893013,general,20,>comment anniversary
558865781752987688,general,45,legend u r like that overly attached white gf
558868117233729546,general,1,😄
559025161626583049,general,3,pog
559030992913039370,general,12,that's weird
559031012517216256,general,24,first time im hearing it
559031016690417717,general,3,tbh
559031027583156245,general,24,<@66207186417627136> ily
559031145526853632,general,30,<:MeguLove:343712835303505921>
559031307137450013,general,7,oh fuck
559031366520668160,general,74,u know chairs have that lock mechanism which will lock the back's movement
559031394106605641,general,34,so u can sit straight or lean back
559031399617658920,general,2,??
559031459873292298,general,71,i put it so i was always straight and it readjusted and unlocked itself
559031505113055232,general,17,and i was shocked
559031528223670283,general,16,shut the fuck up
559031535471165471,general,7,vincent
559031562394402845,general,16,i was scared wew
559031581176496129,general,23,i thought i was falling
559031701368733697,general,53,it just readajusted itself cuz i leaned to hard on it
559031706942963752,general,1,😒
559031800337399823,general,12,im not fat 😠
559032058907983874,general,6,im 180
559032117116534794,general,3,wtf
559032158212325386,general,32,<@66207186417627136> can i pet u
559032180097941543,general,3,OwO
559032633548603412,general,27,ur mom <@82238381328703488>
559032660123713557,general,1,😎
559032665853132810,general,41,<:GWcorbinFeelsDabMan:385111042218262529>
559032720689201175,general,56,i eat my veggies as well <:alicepout:436114878579605505>
559032780185534464,general,56,i have short in my genes <:pepehands:529628758924197889>
559032906962698263,general,36,<:GWvickyNueWink:395628473030279168>
559032945986371596,general,17,i just said i did
559032953162694676,general,40,<:GWseremePeepoThink:402867838580293643>
559035512736710659,general,8,rip saul
559035556173053962,general,17,afraaz isn't brit
559035566868529179,general,16,he lives in brit
559035600905306112,general,16,he is my nemesis
559035969651605505,general,3,idk
559035979428528128,general,15,i will just say
559035988828094466,general,12,random names
559035997946380293,general,26,from <#267799767843602452>
559036050870108170,general,4,just
559036066510798868,general,11,fuck anyone
559036079362146315,general,13,except afraaz
559036087930978316,general,6,thanks
559036110123302913,general,2,no
559036119312891919,general,14,are u retarded
559036127386796043,general,14,i said vincent
559036146231934996,general,33,i was saying random general names
559037264898818060,general,1,😒
560285525060354058,general,26,fan have you not seen lain
