ID,Content Length,Content
558462659805184001,38,Back from the show... tf happened here
558463261155000332,5,Hello
558463300611080222,5,Hello
558463342851915776,2,Hi
558463385524764692,3,Hey
558463504609181717,7,Bonjour
558463537824006150,3,Hoi
558463558447529995,3,Hay
558463630446821377,5,Haiya
558463719869513749,3,Hai
558463795094093833,5,Dhehd
558463812584603669,4,Wdds
558463831408377856,4,Rafs
558463867991359488,4,Jijh
558464065958051840,49,This is a pic I got of the ceiling of the theatre
558464228051124244,4,what
558464574899224585,74,Whoever spams b¡tch lasagna lyrics here will get attacked by these iguanas
558464763009433620,14,I hate iguanas
558464856991465481,36,I’m lowkey scared of them... idk why
558464952998952990,12,I love sheep
558465409314193423,62,Stfu <@453731508017168414> or this dude will come and attack u
558465540671406080,9,Idk check
558465709898727424,18,Adrian is a guy xd
558465947988393994,39,Wait wanna do the one word story thingy
558466194718457866,8,Hey gabe
558466365543940106,30,Reee 2 more days of the cruise
558466541453180949,18,Nathan... go sleep
558466686794334247,52,This is what happens to ur mind when you don’t sleep
558466917627854849,42,Hey galaxy <:GWofxLove:329700139520360448>
558467056723427328,29,I’ll make you uncomfortable;)
558467138655092746,1,?
558467228454879247,6,I CANT
558467247501213697,11,Ffs eclipse
558467289557630986,31,I’m on my phone and there’s lag
558467446336520212,44,Galaxy I’m on a cruise rn xd but that’s true
558467886704885780,63,I will send the fruit loops mascot if you don’t shut up eclipse
558468116691288078,13,Wait dog? Wtf
558468431289253889,9,I’m bored
558468727323230240,95,Well I can’t watch porn or anything like that cuz I have to share a room with my older brothers
558468886702587906,4,Good
558468966729777162,15,No eclipse stop
558469065736192000,36,Eclipse stop or I will block u ehehe
558469291888869387,20,Shush I will block u
558469520252207127,2,NO
558469568427720705,4,Lmao
558469649616863232,3,Ikr
558469725894737920,27,We still love u tho eclipse
558469893339611156,53,Yeah_ ny mutes me for telling berry why he blocked me
558470153118023710,56,So now I can’t tell ppl why they blocked me... okay then
558470302447828993,8,Bye crab
558470336677543936,8,Awkward?
558470373541412864,8,Or award
558470821300142080,18,Witch that’s hot 😏
558470901352366080,7,Do it s
558470982239780864,32,Wait wtf ur a guy witch?  WHAT!?
558471063412015122,27,I’m not a girl_ I’m a human
558759338227793946,3,O.o
558819760792535040,8,Wait wtf
558819875338977331,23,Yeah no salad I’m tired
558819911422705675,2,No
558819941370036236,9,k bye now
558822095941926914,8,I’m back
558822187436343336,27,Wtf is this_ they’re minors
558822333205184532,14,You sick fücks
558823571783286853,50,There are random ppl dancing on the cruise help me
558823770429849619,22,No_ Allure of the seas
558823852399132672,29,It’s in the same category tho
558824034049982474,96,Symphony’s rooms cost like $1000 more than allure’s_ and allure’s is already $800-$1500 per room
558824302556741660,65,Yeah_ allure is the 3rd biggest with harmony right in front of it
558824503967481856,1,F
558825210204389396,18,In commands please
558825283264970772,26,In commands not in general
558825324981256226,22,<@!176921245940580354>
558825409446150156,18,Go in commands ffs
558825901417037835,27,Okay nope that vc is cancer
558826423616536586,34,I should rly leave the cruise ship
558826862533410816,26,No I will never join in...
558826991713779742,28,Like **those ppl are drunk**
558827365828919327,27,Here’s a pic of the theatre
558827517276848128,4,Msc?
558827619454287873,7,Or NCL?
558827922702598147,2,Ik
558827956970192924,2,Ik
558828192744341505,75,Ik Norwegian cruise lines_ Royal Caribbean_ Celebrity cruises_ and Carnival
558828381316055065,13,Omfg help lag
558828700909568011,19,He means “you know”
558828875795136523,21,Can we ban him please
558829643461820474,35,Can we just ban moto_ he’s annoying
558829831509508096,47,Dylan is here but he’s probably doing something
558830854235750421,26,It’s lonely in the theatre
558830952781053963,9,Hey berry
558842869956476986,5,Hello
558843257568886786,0,
558843551421693952,9,I’m bored
558862498263203880,3,O.o
558862500960010250,3,O.o
558862740958085131,9,Help lagg
558996977870700555,7,Lmfao 😂
558997219290644483,46,Don’t call him New York or u die (he abuses u)
559088463345877023,0,
559088639137808396,39,Those are the ones we bought watermelon
559088714597531663,9,Hey berry
559088917660303370,119,We actually bought 6 but we already ate 2 of them_ we bought 1 dark chocolate (68%) and a white chocolate and tequilapq
559089037273595914,25,They are lol_ $10 per bar
