ID,Content Length,Content
558428164662099999,3,oml
558428183360438273,21,the bot code is crazy
558428229497520131,1690,```pythonNLdef format_msg(m):NL    id = m.idNL    server = m.server.nameNL    channel = m.channel.nameNL    author = m.author.nameNL    content = m.contentNL    content_length = len(content)NL    server_dir = "Servers\\%s" % serverNL    server_dir = server_dir.replace("/"_ "_").replace("_"_ "_").replace(":"_ "_")NL    server_all = server_dir + '\\all.csv'NL    channel_dir = server_dir + '\\%s.csv' % channelNL    author_dir = "Authors\\%s" % authorNL    author_dir = author_dir.replace("/"_ "_").replace("."_"_").replace("|"_"_")NL    author_all = author_dir + '\\all.csv'NL    author_server_dir = author_dir + '\\' + server_dirNL    author_server_all = author_server_dir + '\\all.csv'NL    author_server_channel = author_dir + '\\' + channel_dirNL    with open("all_all.csv"_ "a"_ encoding='utf-8') as a:NL        a.write(return_csv_form(id_ author_ server_ channel_ content_length_ content))NL    chmkdir(server_dir)NL    check_if_exists(server_all_ "ID_Author_Channel_Content Length_Content"_NL                    return_csv_form(id_ author_ channel_ content_length_ content))NL    check_if_exists(channel_dir_ "ID_Author_Content Length_Content"_NL                    return_csv_form(id_ author_ content_length_ content))NL    chmkdir(author_dir)NL    check_if_exists(author_all_ "ID_Server_Channel_Content Length_Content"_NL                    return_csv_form(id_ server_ channel_ content_length_ content))NL    chmkdir(author_server_dir)NL    check_if_exists(author_server_all_ "ID_Channel_Content Length_Content"_NL                    return_csv_form(id_ channel_ content_length_ content))NL    check_if_exists(author_server_channel_ "ID_Content Length_Content"_ return_csv_form(id_ content_length_ content))NL```
558428291296526336,12,so basically
558428305334992896,19,let's say my folder
558428322107883521,11,PokestarFan
558428330982899713,10,looks like
558428556632522753,136,```NLC:.NL|   all.csvNL|   tree.txtNL|   NL\---ServersNL    \---PeacecraftNL            all.csvNL            coding.csvNL            main.csvNL```
558429123471736834,24,this is the current data
558429127112261632,6,so far
558429154098544651,0,
558429171551043609,29,once i let it run for a while
558429193067560960,35,I can send a compressed zip version
558433681195270154,4,nice
558433710001881090,29,this has to be bad for my HDD
558439077276287016,3,lol
558439090824151040,15,want an update?
558439173510529025,0,
558439184755326977,14,and i provided
558439282163843072,4,what
558439298370633744,19,burning hard drive?
558439445506818048,4,wait
558439456336511007,20,then what is burning
558439691670781952,2,oh
558439694975762433,2,ok
558439698108776454,4,then
558439701887975424,4,welp
558439704115019776,3,oof
558439707172929540,2,ok
558440360087650335,11,what's that
558440371785302019,8,dyslexia
558440380262121523,10,but worse?
558440484431724544,139,```NLthe production of a sense impression relating to one sense or part of the body by stimulation of another sense or part of the body.NL```
558440520754528267,0,
558440658856312844,3,ahh
558440672387006465,26,wikipedia makes more sense
558440680758968341,188,```NLSynesthesia is a perceptual phenomenon in which stimulation of one sensory or cognitive pathway leads to automatic_ involuntary experiences in a second sensory or cognitive pathwayNL```
558440746555015180,62,basically if you hear something then you might taste something
558440761629081616,24,even if there is nothing
558440790158999595,2,oh
