ID,Content Length,Content
558428025910198284,117,What used to be a friendly chat around the tree turned into a mating ritual all because I dropped a bunch of potatoes
558428158789943299,59,They don't seem to be making children_ that might be a bug.
558428214436036619,55,They don't seem to be reproducing_ that might be a bug.
558428615180812288,80,Also you can just hide during a thunderstorm_ a volcano would destroy your base.
558428900586291200,35,That's the cold and lukewarm oceans
558428956873719809,50,The ravines are basically cold/inactive lava areas
558429045419802664,72,No point in adding yet another really dark block_ we have a lot of them.
558429493656813598,57,Does anyone know how villagers are supposed to breed now?
558429546257448980,5,What?
558429580910657536,31,So the village needs more beds?
558433361291378708,30,Nothing's wrong with the photo
558438532138663951,59,How do I get villagers to breed? What conditions do I need?
558438721154842634,23,For Java 1.14 snapshots
558438760761524234,14,the newest one
558439286374924309,34,It is seeking attention_ ignore it
558439414263447552,55,Just ignore that thing and maybe it will leave us alone
558439765750448138,18,DuckDuckGo is best
558439980720979968,21,<#302219365372264448>
558447554522644491,90,I would love a tweak to the cake recipe to include one less wheat and instead have a berry
558447642213089280,13,Sweet berries
558453568353337347,27,You can't make them anymore
558453595893137411,22,Look in dungeon chests
558455275921866752,163,It was blocked for the enchanted golden apple_ ingots for the regular golden apple and it's nuggets for  golden carrots and glistening melons <@118204525701103620>
558468925873061889,4,Test
558468963512877058,35,I think some Tree punchers are nice
558469040696328214,40,Everyone was a tree puncher at one point
558772994223112243,111,I hope Sony does agree. They agreed to Fortnite because Fortninte can make a bunch of money but MC can as well.
558791117001195550,63,Does anyone know how villager breeding works in the new update?
558791942658326576,84,Technically there are ways_ but they're all illegal so you should just buy the game.
558791979945689090,38,The mobile version isn't too expensive
558792103086260263,74,That's not free_ it was free with a java purchase (and I think windows 10)
558792187568062464,12,imprison it!
558792294652706817,73,<@!329006690844540938> He's invisible_ when it turns day he'll drink milk
558792762221133852,26,the babies will hatch soon
558798734612365312,0,
558798897607213091,27,lukin just ask the question
558798928867360785,33,You don't need to ping all admins
558798994365743104,45,Voice call / voice chat <@558300886204416014>
558802046451580929,3,New
558802152483717140,59,The new textures have grown on me so now I like them better
558802739573030922,26,unless you like Java's PVP
558802883563356221,113,Plus the Java modding community is MUCH more established_ so I have to agree with Sprukles <@!282716043867062272>
559110117144920064,60,Are blast furnaces supposed to be able to smelt cobblestone?
