ID,Server,Channel,Content Length,Content
558814086754992149,/r/SwordArtOnline,alicization-anime-spoilers,10,not really
558838921132245002,/r/SwordArtOnline,alicization-anime-spoilers,64,Cant wait to see the reaction for this week episode and next one
558861318564741160,/r/SwordArtOnline,alicization-anime-spoilers,60,I have a feeling you will be up to date for tomorrow episode
559034457076662284,/r/SwordArtOnline,ln-spoilers,3,God
559034488005591061,/r/SwordArtOnline,ln-spoilers,27,Its even worst in the anime
559034582608117801,/r/SwordArtOnline,ln-spoilers,49,I wont be able to watch next episode my heart man
559034601129902091,/r/SwordArtOnline,ln-spoilers,4,Fucj
559035124050690079,/r/SwordArtOnline,ln-spoilers,2,Oo
559035212458098720,/r/SwordArtOnline,ln-spoilers,64,All I gotta say is people wont understand what is happening lmao
559035291973976065,/r/SwordArtOnline,ln-spoilers,64,and they ended right before the action if Im allowed to say this
559035319333421056,/r/SwordArtOnline,ln-spoilers,15,kirito vs admin
