ID,Server,Channel,Content Length,Content
558758494279565322,Comedy Heaven,general,23,i love cumming in class
558758667399331847,Comedy Heaven,general,103,sometimes it smells so bad that i have to bring a plastic bag with me in which i have backup clothes in
558758895452028928,Comedy Heaven,general,9,ok nigger
558762167416127488,Comedy Heaven,general,80,when i fuck dead body and school shooter turn around <:jerry:538236426844635156>
558762179206184990,Comedy Heaven,general,27,<:jerry:538236426844635156>
558762704987488256,Comedy Heaven,general,7,ass cum
558762717423337473,Comedy Heaven,general,14,fuck you idiot
558762721915699210,Comedy Heaven,general,6,wtf...
558762733345046528,Comedy Heaven,general,25,<:tfw:538233177504874497>
558762886659440643,Comedy Heaven,general,27,when your cat wakes up when
558762900412432394,Comedy Heaven,general,27,<:jerry:538236426844635156>
558762950605668383,Comedy Heaven,general,12,how to meme?
558762961301405696,Comedy Heaven,general,11,please hlrp
558762966493822986,Comedy Heaven,general,4,help
558763036857466883,Comedy Heaven,general,14,i laready have
558763043534929920,Comedy Heaven,general,3,bro
558763122538709002,Comedy Heaven,general,24,my teacher gave it to me
558763150414053391,Comedy Heaven,general,15,I'll get killed
558763157481455629,Comedy Heaven,general,5,so no
558763252339965952,Comedy Heaven,general,24,I am pokimanes toes_ AMA
558763310174961694,Comedy Heaven,general,5,8now*
558763388927475751,Comedy Heaven,general,14,Muslims iififf
558763392672858130,Comedy Heaven,general,3,1!!
558763594041524224,Comedy Heaven,general,28,<:tfw:538233177504874497> NL🦌
558763650828075019,Comedy Heaven,general,37,When your best friend commits suicide
558763659883708427,Comedy Heaven,general,27,<:jerry:538236426844635156>
558763713163952138,Comedy Heaven,general,33,when school shooter light up shoe
558763721082535941,Comedy Heaven,general,27,<:jerry:538236426844635156>
558763755413045250,Comedy Heaven,general,38,GAHGAgagaaghaahAHAHAHAHAHAHAHAHAHAHAHA
558763827970441236,Comedy Heaven,general,37,when fucking dead body school shooter
558763834194788353,Comedy Heaven,general,27,<:jerry:538236426844635156>
558763873759395862,Comedy Heaven,general,29,SCHOOL SHOOTER LIGHT UP SHOES
558763880873066536,Comedy Heaven,general,27,<:jerry:538236426844635156>
