ID,Channel,Content Length,Content
559060203467964420,fortnite-general,35,<@549987985765040131> kingu crimson
559060390277808139,fortnite-general,12,only english
559060637490216962,fortnite-general,33,No swedish_ that's bullying_ smh.
559061178236534784,fortnite-general,4,yeah
559102138597244958,fortnite-general,16,oMGgG LuPOOoOOoI
559109771513430047,fortnite-general,27,<@358682351326330881> spoon
