ID,Server,Channel,Content Length,Content
558821277620502538,FlareTV - PewDiePie vs T-Series,general,7,lkiklik
558821408772194314,FlareTV - PewDiePie vs T-Series,general,11,HIT OR MISS
558821455408922675,FlareTV - PewDiePie vs T-Series,general,11,HIT OR MISS
558821513072082954,FlareTV - PewDiePie vs T-Series,general,11,HIT OR MISS
558821551009693716,FlareTV - PewDiePie vs T-Series,general,3,HIT
558821562367606804,FlareTV - PewDiePie vs T-Series,general,2,OR
558821576963784713,FlareTV - PewDiePie vs T-Series,general,4,MISS
558821644550799361,FlareTV - PewDiePie vs T-Series,general,8,HECK YOU
558821679657123840,FlareTV - PewDiePie vs T-Series,general,8,YESSSSSS
558821692374253578,FlareTV - PewDiePie vs T-Series,general,8,RISEEEEE
558821829696028693,FlareTV - PewDiePie vs T-Series,general,30,I LIKE EM BIG I LIKE EM CHUNKY
558821857327972390,FlareTV - PewDiePie vs T-Series,general,1,i
558821874499584051,FlareTV - PewDiePie vs T-Series,general,9,like them
558821928857763851,FlareTV - PewDiePie vs T-Series,general,23,big i like them chuncky
558822040493228052,FlareTV - PewDiePie vs T-Series,general,30,<:YouTried:532225847147364352>
558822166783721538,FlareTV - PewDiePie vs T-Series,general,52,<:jesus:556100529307254784>  i belive in hit or miss
558822316415647746,FlareTV - PewDiePie vs T-Series,general,27,<:Yikes:519528743119618078>
558822356756332572,FlareTV - PewDiePie vs T-Series,general,11,FBI OPEN UP
558822508585811969,FlareTV - PewDiePie vs T-Series,general,21,DONALD TRUMP DID 9/11
558822687196053534,FlareTV - PewDiePie vs T-Series,general,22,i promote bitch lasana
558822801193173003,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,6,HIT OR
558822819643785237,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,4,MISS
558823087479717899,FlareTV - PewDiePie vs T-Series,general,46,<@501860828862218241>  whats wrong with homans
558823207851917312,FlareTV - PewDiePie vs T-Series,general,6,human"
558823434164109352,FlareTV - PewDiePie vs T-Series,general,4,fuck
558823461783339039,FlareTV - PewDiePie vs T-Series,general,3,wtf
558823494503235642,FlareTV - PewDiePie vs T-Series,general,10,brooo nooo
558823588350918656,FlareTV - PewDiePie vs T-Series,general,31,FBI WANTS TO KNOW YOUR LOCATION
558823665983291394,FlareTV - PewDiePie vs T-Series,general,35,nuh uh not me already been 12 times
558823846535364608,FlareTV - PewDiePie vs T-Series,general,4,NOOO
558824042170286080,FlareTV - PewDiePie vs T-Series,general,47,hey guys you ever lay epicly dab on your haters
