ID,Content Length,Content
560955255869669397,30,GitHub_ the place where I fork
560955443858636852,15,whats the time?
560955585911062561,7,im dead
561003203487989761,20,its 3 am i have cold
561003559257243658,65,if you listen to live chill hop_ do you prefer raccoon over girl?
561003593029648385,7,bc i do
561003648457506816,8,raccooon
561003788576489482,37,the raccoon is more lofi and soothing
561003812782080011,15,but i like both
561003887591555073,0,
561004084682031104,40,id love to get a cup of tea but its 3 am
561004873215246347,30,do you want to see my desktop?
561005033899163652,26,how messy is your desktop?
