ID,Content Length,Content
558461233104289803,4,guys
558461245678944256,20,my wallet is missing
558461275319828482,25,I made my mom cry over it
558461299038617620,27,I'm going absolutely insane
558461322216603659,19,I need it right now
558461411391700994,3,yes
558461425572380702,16,2 in that wallet
558461435878047774,13,my debit card
558461457650548759,39,they havent been used since I lost them
558461575720075269,17,I still have like
558461589842558996,18,$200 in cash in it
558461608905408542,27,and I dont know where it is
558461938196283412,40,WHAT THE FUCK DO I DO ABOUT IT RIGHT NOW
558461995217584157,15,I STILL NEED IT
558461998707245059,3,YES
558462041007063060,16,it isn't outside
558462065078173696,15,it's in my room
558462115195781152,10,I AM IN IT
558462121617391617,8,SHITHEAD
558462153724657679,2,NO
558462381462781962,27,Il ast used it mid feburary
558462407643627530,43,I dont fucking know how to retrace my steps
558462436534124546,41,I t was on my noighjtstand thenI got sick
558462445107150871,19,npow it isnht there
