ID,Author,Content Length,Content
558433624777555968,Lux ★,10,?role list
558433625566085181,Shinoa,218,Roles that can be joined through this bot:```NLAlicizationNLAincradNLFairy DanceNLPhantom BulletNLMother's RosarioNLOrdinal ScaleNLUnital RingNLAlternative: Gun Gale OnlineNLRewatchNLSpicyWolfNLFateNLGirls' FrontlineNLBNHANLTechNL```
558465641028517908,Phoenix,5,?role
558465641900670976,Shinoa,119,Invalid command passed. Possible choices are "join"_ "leave"_... NLPlease refer to `?help role` for further information.
558465707818483727,Phoenix,22,?role join alicization
558465709517045762,Shinoa,104,Argument parsing failed. Did you mistype anything?NLSee `?help role join` for information on the command.
558465724960604160,Phoenix,4,ghey
558465784431509518,Phoenix,22,?role join Alicization
558465786407157761,Shinoa,52,User <@164097377345470464> joined role "Alicization"
558465865696280576,Phoenix,39,?role join Alternative: Gun Gale Online
558465867051171871,Shinoa,69,User <@164097377345470464> joined role "Alternative: Gun Gale Online"
558466112745111552,NolaKlutz,22,?role join Alicization
558466114229633024,Shinoa,52,User <@270341452309987329> joined role "Alicization"
558804945902501888,Winter,28,t!rep <@!314049487175811072>
558804946586435584,Tatsumaki,68,🆙  |  **Winter has given <@314049487175811072> a reputation point!**
558804978765004800,Winter,29,t!daily <@191823168074153984>
558804979347882005,Tatsumaki,67,🏧 | **Winter has given <@191823168074153984> 💴 275 daily credits!**
558811377859297290,『💕Kirito Kun💕』,9,t!profile
558811383215554571,Tatsumaki,46,📝  |  **User profile card for 『💕Kirito Kun💕』**
558839047456292865,Rensa,7,t!daily
558839048819703815,Tatsumaki,57,🏧 | **Rensa**_ **you received your 💴 200 daily credits!**
