ID,Content Length,Content
558442840066228224,3,yes
558442914762719234,2,ha
558442923461443594,7,Big sad
558443004067708929,19,you vs 40k memebers
558443147093475370,2,no
558443154974572567,11,Don't peave
558443162205552640,4,ruco
558443174582812686,2,OK
558443194262618132,14,Say the n word
558443203288629278,7,No mods
558443316933558284,34,<:GWunuDrakeNo:387668644500602890>
558443361921531905,27,<:jesus:556100529307254784>
558443467835965440,3,yes
558443508109672479,6,Hellen
558443515059765259,6,Keller
558444114618744833,6,Splmao
558445052062466088,3,yes
558445101848985601,3,yes
558445125399871508,9,Black nut
558445346074787870,34,<:GWergKermeme:398951752180957199>
558445446348013580,3,yes
558445460386480141,9,very true
558445513033383953,31,them potatoes can light a clock
558445530334756867,11,we smart af
558445653210955777,3,yes
558445721339166730,19,Proffeser Sasqautch
558445801802825730,7,yes yes
558445988839161877,27,We're almost at 50k members
558446011534671883,0,
558446043876818965,4,spam
558446050742894602,4,spam
558446097551458308,3,yes
558446122960551983,3,...
558446131336708126,2,NO
558446146796781588,29,Go away <@380928993144340482>
558446154153459722,4,Shoo
558446196813725707,5,leave
558446223049097235,5,SHOOO
558446326656925699,22,Eclipse had to ruin it
558446331111276570,3,Smh
558446450401345559,3,yes
558446464561446940,6,agreed
558446672364175400,27,Looks like a busted condemn
558446736935485440,3,yes
558446762801496085,7,history
558446812654993409,24,we just gotta get ny off
558446826898849802,3,nvm
558446844347154452,15,Eclipse is back
558446853662965763,34,<:GWunuDrakeNo:387668644500602890>
558446906922237954,3,YES
558447015097532416,48,and Dylan comes online as soon as eclipse leaves
558447035427323964,7,Big sad
558447087034040351,8,**Lamp**
558447153270489100,3,yes
558447318819536898,3,yes
558447428853039115,51,Who's alberta<:GWbruhShrekThonk:405065195795251200>
558447458049589288,3,yes
558447507814875148,4,Inut
558447534230601734,11,Apple's nut
558447596981583893,0,
558447638677291028,3,yes
558447711444008990,3,yes
558447738640007168,2,wb
558447784290811904,2,oi
558448035538010122,14,I like em bigg
558448053535637513,16,I like em chunkt
558448061047767040,4,Duck
558448098586787861,15,I like em lumpy
558448121764511744,4,whut
558448152865144843,3,yes
558448175170453514,3,Hit
558448190202970122,3,...
558448634119847947,3,yes
558448673734787093,3,HEC
558448682748346368,6,my dad
558448692051312650,7,he died
558448729821282314,14,he had the gau
558448847328772096,4,hawt
558448883848445992,7,**hit**
558448934289145869,2,go
558448944955392001,4,away
558448963968040961,4,FUCJ
558449104829546497,3,brb
558449399739580416,16,one swollen dìck
558459130331791372,4,Bacc
558459174363594752,3,yes
558459349647884300,3,oof
558459412654850088,34,<:GWunuDrakeNo:387668644500602890>
558459491402645504,34,<:GWunuDrakeNo:387668644500602890>
558459597535445014,3,yes
558460106728013845,3,yes
558460211678150731,17,commit broken car
558460346759774219,30,<:DeadChat:524896170787733514>
558460350778048516,27,<:jesus:556100529307254784>
558460678592004097,4,Nice
558463199431753739,0,
558463353496797184,3,oof
558463415128031252,3,tay
558463426964357150,10,little tay
558463516500295701,34,<:GWeniPopcorn:393462246430474241>
558463555964370989,3,Hai
558463692711264259,5,Heyes
558463755420172288,4,Haui
558463864782454784,39,<:GWsecretWokeChamp:379677492216201216>
558463965391224834,1,🍜
558463996014100491,3,yes
558464076410257408,37,<:GWnkePickleRick:374568719369633792>
558464085847572483,6,Pickle
558464166722273281,30,<:GWcztMUM:398883142460768266>
558464398356905985,3,yes
558464671787515904,4,Lmao
558464760971001876,13,man's not hot
558464792508235777,29,<:StopWAH:554985331489767434>
558464855011622937,7,Isheeps
558464910036566051,7,||nou||
558464978089410561,41,||if you read this you have the big gay||
558465181542383626,0,
558465442365046807,4,Lmao
558472107487657995,34,<:GWunuDrakeNo:387668644500602890>
558472159358615552,12,Dad left you
558777697019625482,3,yes
558777834978672640,2,no
558777874237227024,34,<:GWunuDrakeNo:387668644500602890>
558779682774974466,14,s?slowmode 100
558781338963017749,31,<:PepeSmirk:532226764005441536>
558800753440063488,111,<:jesus:556100529307254784> <:jesus:556100529307254784> <:jesus:556100529307254784> <:jesus:556100529307254784>
558811487536414762,0,
558812219547058186,107,https://cdn.discordapp.com/attachments/534888411782316073/558807167730319361/1553299559575-1475527379-1.jpg
558812423059013692,107,https://cdn.discordapp.com/attachments/534888411782316073/558807167730319361/1553299559575-1475527379-1.jpg
558813823562153985,8,Mad lads
558813916621438998,19,Russian Thot Patrol
558813951790678077,39,<:GWsecretWokeChamp:379677492216201216>
558814072460804158,14,s?slowmode 100
558814128236658738,34,<:GWeniIsLeave:398885975658332171>
558819869710352396,11,Metal balls
558840583154696194,16,Hi in pc I'm dad
558840934398165010,18,@Deleted User#0000
558866131188973568,17,Kowalski Analysis
558866347845484545,0,
558866800280862740,13,Smith for mod
558866825044033538,27,<:jesus:556100529307254784>
558866843713011720,3,yes
558866893377765376,15,Smith for admin
558866984951873536,32,<:HyperChamp:514172704073711616>
558867414754787330,27,<:jesus:556100529307254784>
558867588181131284,8,Big shaq
558867666744508426,3,yes
558867717151784963,12,Mans not hot
558867741587669013,32,<:HyperChamp:514172704073711616>
558867934982701058,12,Mans not hot
558868021087698954,14,s?slowmode 120
558868038015778847,33,<:FeelsBadMan:519232270381613057>
558868361857990667,16,The hecc is this
558868391272644630,0,
558868893473439759,5,Hotel
558868904072445953,7,Trivago
558868940558827542,0,
558869559801806848,14,A cursed image
