ID,Channel,Content Length,Content
560642639477735425,minecraft,183,ok_ i just want to get this out of my chest... what the heck guys? seriously_ what the heck? i just opened Minecraft and it says i got the 1.10.1 update_ i mean that's out of nowhere!
560643161161072644,minecraft,43,i want to know_ how the heck this happened?
560643451524481045,minecraft,26,is this update the hotfix?
560643678310236180,minecraft,41,i have to check this on the feedback site
560644929093763086,minecraft,56,well_ i hope tomorrow_ they'll explain us_ what happened
