ID,Content Length,Content
558756911403630600,90,When streamer streaming sekiro but i ain't got my copy yet <:pepehands:495739984805101570>
558757163472912404,71,THE FUCK IS THE POINT OF PRORDERING IF I AIN'T GET MY GAME RELEASE DATE
558757388367167529,29,i didn't get none of that tho
558757418310434831,33,i just want gaym on day of relase
558758539645157386,20,if this fucking game
558758567168180234,28,is not fucking in my mailboc
558758589754376219,16,tomorrow morning
558758605445267466,21,i will murder a bitch
558758753105870859,2,YA
558758789164302336,44,SHIT IS SUPPOSED TO BE HERE AT 7 AM TOMORROW
558758823788019721,37,I DON'T BELIEVE THEIR BITCH ASSES THO
558762206443995147,36,also just about no post game content
558762284046876689,29,just a strong heartless nigga
558762860340183043,11,it be geeta
558762917886033941,17,sernic da horgheg
558763060781776922,32,oh i haven't checked e621 lately
558763080042020875,19,not that i check it
558763086022967306,4,ever
558763089714085890,3,hah
558763283797114911,51,the wii controller dude <:Kappa:230321280337969152>
558763559350435861,46,i don't fucking want google to own more things
558763564433932314,8,fuck off
558763774623088659,13,i miss select
558764338685411360,3,psp
558764348500213770,9,more like
558764360558706714,16,penis suck penis
558770735905112097,10,seinfeld >
558770881002864651,32,what's the deal with pineapples?
558770896542760984,17,they're not pines
558770913710178324,22,and they're not apples
558771084758089749,53,https://media.giphy.com/media/7g48X8D1Wo024/giphy.gif
558772030434967567,8,**cute**
558772104040939530,20,fuck Leonards GF tho
558772121371934721,13,shrill midget
